task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,31,state,New Mexico,has_competitor,Santa Fe,Albuquerque,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,22,6.202142,454,"[1.6264894008636475, 4.829713344573975]","[2.5346322059631348, 7.632641792297363]",1625,[0.16486024856567383],[4.594561576843262],-7.379406,-9.893569,correct,True,-14.758812,-9.893569,incorrect,False,-8.43194,-9.893569,correct,True
capitals-recall,31,state,New Mexico,has_competitor,Santa Fe,Albuquerque,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,23,6.3565607,371,"[1.8126577138900757, 5.5009894371032715]","[1.5951863527297974, 3.883556365966797]",967,[0.7623380422592163],[7.5603461265563965],-7.116213,-9.244328,correct,True,-14.232426,-9.244328,incorrect,False,-8.194008,-9.244328,correct,True
capitals-recall,31,state,New Mexico,has_competitor,Santa Fe,Albuquerque,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,24,6.4977913,349,"[1.8785488605499268, 5.768059730529785]","[2.8709659576416016, 1.4270415306091309]",406,[1.721212387084961],[6.31361722946167],-7.122421,-8.26164,correct,True,-14.244842,-8.26164,incorrect,False,-8.104303,-8.26164,correct,True
capitals-recall,31,state,New Mexico,has_competitor,Santa Fe,Albuquerque,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,25,6.445154,300,"[2.0833113193511963, 5.733835220336914]","[3.1070127487182617, 5.153883934020996]",247,[2.331106662750244],[11.428457260131836],-6.7035313,-7.6779766,correct,True,-13.407063,-7.6779766,incorrect,False,-7.9257717,-7.6779766,incorrect,False
capitals-recall,31,state,New Mexico,has_competitor,Santa Fe,Albuquerque,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,26,6.2853,251,"[2.2853965759277344, 6.169347286224365]","[5.768622398376465, 2.357011556625366]",83,[3.4556007385253906],[3.089901924133301],-6.509245,-6.55965,correct,True,-13.01849,-6.55965,incorrect,False,-7.729854,-6.55965,incorrect,False
capitals-recall,31,state,New Mexico,has_competitor,Santa Fe,Albuquerque,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,27,6.1961656,142,"[2.7251882553100586, 6.133105278015137]","[6.067087650299072, 6.061681747436523]",72,[3.410167932510376],[14.387165069580078],-6.2469845,-6.4698544,correct,True,-12.493969,-6.4698544,incorrect,False,-7.1548343,-6.4698544,incorrect,False
capitals-recall,31,state,New Mexico,has_competitor,Santa Fe,Albuquerque,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,28,6.544325,73,"[3.268211841583252, 6.773368835449219]","[9.396327018737793, 6.018664836883545]",15,[5.02300500869751],[23.45875358581543],-5.7171545,-4.751195,incorrect,False,-11.434309,-4.751195,incorrect,False,-6.505988,-4.751195,incorrect,False
capitals-recall,31,state,New Mexico,has_competitor,Santa Fe,Albuquerque,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,29,6.0915246,35,"[4.249735355377197, 7.39054536819458]","[4.794381618499756, 6.410037994384766]",1,[7.910033702850342],[10.992757797241211],-5.3602705,-2.1184227,incorrect,False,-10.720541,-2.1184227,incorrect,False,-5.778721,-2.1184227,incorrect,False
capitals-recall,31,state,New Mexico,has_competitor,Santa Fe,Albuquerque,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,30,5.5493045,35,"[4.236777305603027, 7.995869159698486]","[7.9319257736206055, 5.053818702697754]",1,[8.30063533782959],[14.967455863952637],-4.983923,-1.7189608,incorrect,False,-9.967846,-1.7189608,incorrect,False,-5.782819,-1.7189608,incorrect,False
capitals-recall,31,state,New Mexico,has_competitor,Santa Fe,Albuquerque,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,31,4.374543,21,"[4.930746555328369, 8.526036262512207]","[2.4167466163635254, 0.47919735312461853]",1,[9.484146118164062],[1.3664652109146118],-4.683878,-0.8962096,incorrect,False,-9.367756,-0.8962096,incorrect,False,-5.4496093,-0.8962096,incorrect,False
capitals-recall,31,state,New Mexico,has_competitor,Santa Fe,Albuquerque,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,32,5.2196417,22,"[4.666661739349365, 8.4714994430542]","[6.486670970916748, 6.12034273147583]",1,[8.675020217895508],[14.25767707824707],-4.8706427,-1.3526808,incorrect,False,-9.741285,-1.3526808,incorrect,False,-5.361039,-1.3526808,incorrect,False
capitals-recall,31,state,New Mexico,has_competitor,Santa Fe,Albuquerque,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,33,3.710051,17,"[5.10622501373291, 9.157062530517578]","[6.049127101898193, 0.8105548620223999]",1,[9.889087677001953],[14.02807903289795],-4.7918262,-0.72135437,incorrect,False,-9.5836525,-0.72135437,incorrect,False,-5.504217,-0.72135437,incorrect,False
capitals-recall,31,state,New Mexico,has_competitor,Santa Fe,Albuquerque,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,34,2.501308,13,"[5.360469818115234, 9.224424362182617]","[13.51519775390625, 9.49018383026123]",1,[10.728933334350586],[18.09327507019043],-5.0810857,-0.3752246,incorrect,False,-10.162171,-0.3752246,incorrect,False,-5.743688,-0.3752246,incorrect,False
capitals-recall,31,state,New Mexico,has_competitor,Santa Fe,Albuquerque,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,35,1.2069738,6,"[6.412724494934082, 10.386153221130371]","[0.7646030187606812, 6.466822147369385]",1,[11.889469146728516],[10.572502136230469],-4.5898237,-0.15090969,incorrect,False,-9.179647,-0.15090969,incorrect,False,-5.6276546,-0.15090969,incorrect,False
capitals-recall,31,state,New Mexico,has_competitor,Santa Fe,Albuquerque,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,36,0.845665,7,"[6.05824089050293, 11.440347671508789]","[4.972435474395752, 4.9924187660217285]",1,[12.230725288391113],[4.842159748077393],-4.303629,-0.09410427,incorrect,False,-8.607258,-0.09410427,incorrect,False,-6.2665887,-0.09410427,incorrect,False
capitals-recall,31,state,New Mexico,has_competitor,Santa Fe,Albuquerque,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,37,0.8760079,7,"[6.277825832366943, 12.060478210449219]","[0.9670112133026123, 3.7419369220733643]",1,[12.2008695602417],[-0.6021312475204468],-3.9775603,-0.102764465,incorrect,False,-7.9551206,-0.102764465,incorrect,False,-6.0258083,-0.102764465,incorrect,False
capitals-recall,31,state,New Mexico,has_competitor,Santa Fe,Albuquerque,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,38,1.3733847,7,"[6.066113471984863, 12.525655746459961]","[4.078985214233398, 4.881919860839844]",1,[11.533236503601074],[4.759242534637451],-3.6504602,-0.1776103,incorrect,False,-7.3009205,-0.1776103,incorrect,False,-5.6447334,-0.1776103,incorrect,False
capitals-recall,31,state,New Mexico,has_competitor,Santa Fe,Albuquerque,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,39,1.1714394,8,"[6.278770923614502, 13.208312034606934]","[1.2836185693740845, -2.084899425506592]",1,[11.798995018005371],[1.399932622909546],-3.6411355,-0.14702466,incorrect,False,-7.282271,-0.14702466,incorrect,False,-5.6672487,-0.14702466,incorrect,False
capitals-recall,31,state,New Mexico,has_competitor,Santa Fe,Albuquerque,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,40,1.3675405,7,"[6.2303056716918945, 13.12883472442627]","[0.5871639251708984, 3.46132755279541]",1,[11.525511741638184],[-3.869746208190918],-3.532218,-0.17729315,incorrect,False,-7.064436,-0.17729315,incorrect,False,-5.4724994,-0.17729315,incorrect,False
capitals-recall,31,state,New Mexico,has_competitor,Santa Fe,Albuquerque,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,41,1.9897618,7,"[6.228422164916992, 14.386857986450195]","[2.9286739826202393, 3.884281635284424]",1,[10.96687126159668],[-5.882726669311523],-2.864298,-0.28338546,incorrect,False,-5.728596,-0.28338546,incorrect,False,-5.0218344,-0.28338546,incorrect,False
capitals-recall,31,state,New Mexico,has_competitor,Santa Fe,Albuquerque,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,42,3.1769195,6,"[6.439106464385986, 15.619789123535156]","[-2.0996274948120117, 3.910080909729004]",1,[10.066410064697266],[-6.5143327713012695],-2.256588,-0.5524206,incorrect,False,-4.513176,-0.5524206,incorrect,False,-4.179724,-0.5524206,incorrect,False
capitals-recall,31,state,New Mexico,has_competitor,Santa Fe,Albuquerque,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,43,4.2863984,7,"[6.103602409362793, 16.727872848510742]","[-2.3863251209259033, 3.35485577583313]",1,[9.281157493591309],[-9.765626907348633],-2.0884619,-0.9088308,incorrect,False,-4.1769238,-0.9088308,incorrect,False,-4.0863857,-0.9088308,incorrect,False
capitals-recall,31,state,New Mexico,has_competitor,Santa Fe,Albuquerque,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,44,5.259618,5,"[5.9857635498046875, 17.889171600341797]","[-0.9437053203582764, 6.728118896484375]",1,[8.539825439453125],[-8.748647689819336],-1.9990448,-1.436278,incorrect,False,-3.9980896,-1.436278,incorrect,False,-3.9903398,-1.436278,incorrect,False
capitals-recall,31,state,New Mexico,has_competitor,Santa Fe,Albuquerque,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,45,5.7316017,5,"[6.272505283355713, 19.320955276489258]","[-6.009448051452637, 4.646397590637207]",1,[7.891909599304199],[-11.606310844421387],-1.8911701,-2.160498,correct,True,-3.7823403,-2.160498,incorrect,False,-3.7799022,-2.160498,incorrect,False
capitals-recall,31,state,New Mexico,has_competitor,Santa Fe,Albuquerque,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,46,5.4445105,10,"[6.427104949951172, 19.4849853515625]","[-0.9491062164306641, 11.48706340789795]",3,[7.868651866912842],[-6.234781265258789],-2.0657666,-2.6885386,correct,True,-4.131533,-2.6885386,incorrect,False,-4.1300855,-2.6885386,incorrect,False
capitals-recall,31,state,New Mexico,has_competitor,Santa Fe,Albuquerque,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,47,5.25748,6,"[7.247106552124023, 22.114418029785156]",,3,[8.559480667114258],,-1.900718,-2.4886556,correct,True,-3.801436,-2.4886556,incorrect,False,-3.8010297,-2.4886556,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,0,9.580983,8587,[2.4008865356445312],[1.953263521194458],883,"[4.230172634124756, 16.144033432006836]","[3.484046697616577, 12.25894832611084]",-10.587921,-4.541537,incorrect,False,-10.587921,-9.083074,incorrect,False,-10.587921,-8.758635,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,1,6.241858,11639,[-3.653290033340454],[-4.90818452835083],225,"[0.9807360172271729, 8.728558540344238]","[1.2084887027740479, 3.1446056365966797]",-12.517003,-4.331575,incorrect,False,-12.517003,-8.66315,incorrect,False,-12.517003,-7.8829765,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,2,6.8026786,9982,[-3.068146228790283],[-1.713793396949768],223,"[1.1508210897445679, 10.449360847473145]","[3.735867977142334, 7.713210582733154]",-11.969763,-3.9916513,incorrect,False,-11.969763,-7.9833026,incorrect,False,-11.969763,-7.7507954,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,3,6.9360795,7199,[-2.440913438796997],[1.0790728330612183],120,"[1.8867363929748535, 11.802752494812012]","[-0.9121867418289185, 3.033216953277588]",-11.440644,-3.6052895,incorrect,False,-11.440644,-7.210579,incorrect,False,-11.440644,-7.112994,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,4,6.784437,5737,[-2.108083486557007],[-2.518324136734009],145,"[1.8336454629898071, 11.676679611206055]","[-0.028763502836227417, 6.21101188659668]",-11.244894,-3.70567,incorrect,False,-11.244894,-7.41134,incorrect,False,-11.244894,-7.3031654,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,5,6.8634586,6985,[-2.2229833602905273],[-0.18485093116760254],189,"[1.8241381645202637, 12.087655067443848]","[-3.335469961166382, 1.4352048635482788]",-11.491795,-3.7670891,incorrect,False,-11.491795,-7.5341783,incorrect,False,-11.491795,-7.4446726,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,6,6.85711,6903,[-2.255359172821045],[0.47140905261039734],283,"[1.4981878995895386, 11.684869766235352]","[-0.08067163825035095, 6.753324031829834]",-11.569878,-3.9715052,incorrect,False,-11.569878,-7.9430103,incorrect,False,-11.569878,-7.8163304,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,7,6.9880266,6725,[-2.104098320007324],[2.875141143798828],334,"[1.5027297735214233, 12.34652328491211]","[-1.0465677976608276, -3.1733388900756836]",-11.492192,-3.992954,incorrect,False,-11.492192,-7.985908,incorrect,False,-11.492192,-7.885364,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,8,6.819925,5031,[-1.6342005729675293],[-0.514183759689331],450,"[1.3598543405532837, 11.397988319396973]","[-0.6050947904586792, -3.708509683609009]",-11.212185,-4.2062035,incorrect,False,-11.212185,-8.412407,incorrect,False,-11.212185,-8.21813,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,9,7.1726904,5284,[-1.6224751472473145],[2.081853151321411],462,"[1.2826573848724365, 10.54969310760498]","[4.329164981842041, 4.0363006591796875]",-11.122935,-4.30434,incorrect,False,-11.122935,-8.60868,incorrect,False,-11.122935,-8.217803,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,10,7.0898285,3898,[-1.257834792137146],[3.7921547889709473],278,"[1.8480396270751953, 10.843366622924805]","[2.4946541786193848, 6.081762313842773]",-10.771661,-3.9955277,incorrect,False,-10.771661,-7.9910555,incorrect,False,-10.771661,-7.665786,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,11,6.9923797,2735,[-0.6116464138031006],[1.342099905014038],231,"[2.15022349357605, 11.384560585021973]","[-0.14362001419067383, 2.2770509719848633]",-10.286774,-3.8838983,incorrect,False,-10.286774,-7.7677965,incorrect,False,-10.286774,-7.524903,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,12,6.8622627,2018,[-0.3095656633377075],[1.9419581890106201],257,"[2.0784873962402344, 11.439363479614258]","[2.6338183879852295, 3.0149099826812744]",-9.97973,-3.942323,incorrect,False,-9.97973,-7.884646,incorrect,False,-9.97973,-7.5916767,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,13,6.49479,1454,[0.04375016689300537],[7.104354381561279],158,"[2.4894673824310303, 11.576478958129883]","[2.5867602825164795, 0.8656052350997925]",-9.665486,-3.7634501,incorrect,False,-9.665486,-7.5269003,incorrect,False,-9.665486,-7.219769,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,14,6.3317313,489,[1.3924379348754883],[0.6810494661331177],130,"[2.894727945327759, 11.402727127075195]","[2.647890329360962, 3.3752269744873047]",-8.451481,-3.6464784,incorrect,False,-8.451481,-7.292957,incorrect,False,-8.451481,-6.949191,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,15,6.647933,544,[1.4222843647003174],[-0.40527355670928955],88,"[3.234673261642456, 11.551299095153809]","[1.1168417930603027, 4.511505126953125]",-8.437256,-3.541621,incorrect,False,-8.437256,-7.083242,incorrect,False,-8.437256,-6.624866,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,16,6.5814095,581,[1.2771592140197754],[-3.5200700759887695],74,"[3.3619978427886963, 11.878293991088867]","[-1.040497899055481, 3.6835761070251465]",-8.555448,-3.430531,incorrect,False,-8.555448,-6.861062,incorrect,False,-8.555448,-6.470609,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,17,6.2123513,1060,[0.6958720684051514],[-0.4836730360984802],103,"[3.2142038345336914, 11.997346878051758]","[2.214635133743286, 5.277001857757568]",-9.360079,-3.581733,incorrect,False,-9.360079,-7.163466,incorrect,False,-9.360079,-6.8417473,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,18,6.551573,1372,[0.4821805953979492],[0.042605116963386536],69,"[3.5748350620269775, 12.238701820373535]","[-0.9775689840316772, 1.8584460020065308]",-9.561224,-3.3843067,incorrect,False,-9.561224,-6.7686133,incorrect,False,-9.561224,-6.4685698,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,19,6.488566,1385,[0.39540791511535645],[-1.816008448600769],89,"[3.362574338912964, 11.9954195022583]","[2.330669403076172, 1.5806716680526733]",-9.622545,-3.4682114,incorrect,False,-9.622545,-6.936423,incorrect,False,-9.622545,-6.6553793,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,20,6.4140005,1878,[0.0977683961391449],[3.6853482723236084],83,"[3.6042659282684326, 11.618636131286621]","[6.5569891929626465, 9.798590660095215]",-10.099007,-3.4694057,incorrect,False,-10.099007,-6.9388113,incorrect,False,-10.099007,-6.5925093,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,21,6.2531424,1172,[0.6815448999404907],[-2.3556876182556152],32,"[4.415125370025635, 12.268630981445312]","[-1.3767303228378296, 2.652564287185669]",-9.549083,-3.0470676,incorrect,False,-9.549083,-6.0941353,incorrect,False,-9.549083,-5.815502,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,22,5.9922113,1681,[0.09622099995613098],[3.053900718688965],57,"[3.9042351245880127, 11.632492065429688]","[1.8850438594818115, 7.994068622589111]",-10.085339,-3.3761547,incorrect,False,-10.085339,-6.7523093,incorrect,False,-10.085339,-6.2773247,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,23,5.989506,1259,[0.39040568470954895],[-2.7098474502563477],57,"[3.8714237213134766, 11.721331596374512]","[-0.6142672300338745, 10.064652442932129]",-9.746983,-3.343498,incorrect,False,-9.746983,-6.686996,incorrect,False,-9.746983,-6.265964,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,24,6.0834694,1678,[-0.03860674798488617],[2.2260944843292236],75,"[3.492119312286377, 12.196197509765625]","[6.550859451293945, 12.50169563293457]",-10.077195,-3.4270256,incorrect,False,-10.077195,-6.854051,incorrect,False,-10.077195,-6.546469,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,25,6.1444497,1407,[0.21166229248046875],[5.59296989440918],42,"[4.132283687591553, 13.113617897033691]","[5.38484525680542, 8.301045417785645]",-9.81269,-3.0613494,incorrect,False,-9.81269,-6.122699,incorrect,False,-9.81269,-5.8920684,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,26,6.0193233,785,[0.7242481112480164],[2.4041907787323],28,"[4.501029014587402, 13.062421798706055]","[4.070493698120117, 9.38089656829834]",-9.229156,-2.8596864,incorrect,False,-9.229156,-5.7193727,incorrect,False,-9.229156,-5.4523745,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,27,5.8631268,628,[0.8332836031913757],[2.3277335166931152],27,"[4.48792028427124, 13.276217460632324]","[3.3726606369018555, 8.425776481628418]",-9.020872,-2.7886002,incorrect,False,-9.020872,-5.5772004,incorrect,False,-9.020872,-5.366235,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,28,6.128934,513,[1.0090023279190063],[12.413414001464844],25,"[4.345860481262207, 13.43008804321289]","[15.180264472961426, 17.215702056884766]",-8.702864,-2.7667599,incorrect,False,-8.702864,-5.5335197,incorrect,False,-8.702864,-5.366005,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,29,6.0350237,138,[2.4788522720336914],[9.558198928833008],7,"[5.781551361083984, 14.625100135803223]","[8.672314643859863, 7.343745231628418]",-7.2627788,-2.0362601,incorrect,False,-7.2627788,-4.0725203,incorrect,False,-7.2627788,-3.9600797,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,30,5.900819,75,[3.1049740314483643],[4.432746887207031],4,"[6.052687644958496, 14.414291381835938]","[7.990819931030273, 14.446670532226562]",-6.5702353,-1.8633533,incorrect,False,-6.5702353,-3.7267065,incorrect,False,-6.5702353,-3.622522,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,31,6.1056757,66,[3.271097421646118],[0.11222866177558899],3,"[6.307424068450928, 15.03264045715332]","[6.167309284210205, 4.554412364959717]",-6.406986,-1.7239778,incorrect,False,-6.406986,-3.4479556,incorrect,False,-6.406986,-3.3706596,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,32,6.182582,97,[2.926288366317749],[4.775045394897461],3,"[6.188302993774414, 14.515301704406738]","[9.583266258239746, 2.599177360534668]",-6.741602,-1.7794917,incorrect,False,-6.741602,-3.5589833,incorrect,False,-6.741602,-3.4795868,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,33,6.2758293,77,[3.0970957279205322],[3.7221198081970215],3,"[6.57877779006958, 13.883035659790039]","[4.458559989929199, 6.778298854827881]",-6.542301,-1.5717944,incorrect,False,-6.542301,-3.1435888,incorrect,False,-6.542301,-3.0606189,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,34,6.4148684,84,[3.0040202140808105],[2.7052745819091797],3,"[6.333381175994873, 13.677027702331543]","[6.075640678405762, 0.13048386573791504]",-6.6231003,-1.6810282,incorrect,False,-6.6231003,-3.3620565,incorrect,False,-6.6231003,-3.2937393,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,35,6.3511467,103,[2.7303624153137207],[-0.5029820203781128],3,"[6.410190582275391, 13.08761978149414]","[-3.4794347286224365, 4.496530055999756]",-6.836914,-1.6256531,incorrect,False,-6.836914,-3.2513063,incorrect,False,-6.836914,-3.1570857,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,36,6.278779,144,[2.2849159240722656],[1.491161584854126],7,"[5.391018867492676, 12.988337516784668]","[6.12194299697876, 2.2823398113250732]",-7.2234206,-2.1006024,incorrect,False,-7.2234206,-4.201205,incorrect,False,-7.2234206,-4.1173177,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,37,6.163335,163,[2.1663968563079834],[1.2734286785125732],8,"[5.361578941345215, 12.667878150939941]","[5.291144847869873, 1.8854966163635254]",-7.368431,-2.1283212,incorrect,False,-7.368431,-4.2566423,incorrect,False,-7.368431,-4.1732492,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,38,6.194903,160,[2.190368413925171],[-0.39971429109573364],8,"[5.3946099281311035, 12.611555099487305]","[2.1258387565612793, -3.747042417526245]",-7.344104,-2.1132011,incorrect,False,-7.344104,-4.2264023,incorrect,False,-7.344104,-4.139862,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,39,6.232112,168,[2.205901622772217],[2.489449977874756],7,"[5.338936805725098, 12.16041374206543]","[4.692569255828857, 2.5003128051757812]",-7.3404818,-2.1574564,incorrect,False,-7.3404818,-4.314913,incorrect,False,-7.3404818,-4.207447,incorrect,False
