task,item_id,entity_type,entity,correct,intuitive,intuitive_2,question,prefix,population_correct,population_intuitive,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_intuitive_first_token,logits_intuitive,logits_deltas_intuitive,mean_logprob_correct,mean_logprob_intuitive,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_intuitive,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_intuitive,first_logprob_response,first_logprob_response_isCorrect,control_entropy_first_token,control_rank_correct_first_token,control_logits_correct,control_logits_deltas_correct,control_rank_intuitive_first_token,control_logits_intuitive,control_logits_deltas_intuitive,control_mean_logprob_correct,control_mean_logprob_intuitive,control_mean_logprob_response,control_mean_logprob_response_isCorrect,control_sum_logprob_correct,control_sum_logprob_intuitive,control_sum_logprob_response,control_sum_logprob_response_isCorrect,control_first_logprob_correct,control_first_logprob_intuitive,control_first_logprob_response,control_first_logprob_response_isCorrect,control_model_input
capitals-recall,17,state,Florida,Tallahassee,Jacksonville,,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,15,8.210956,17101,"[-0.38287776708602905, 1.0277217626571655, 2.4379656314849854, 4.690786361694336]","[1.4318641424179077, 3.218156576156616, 2.6273422241210938, 0.7996453642845154]",5771,"[1.3113815784454346, 17.240934371948242]","[1.6718063354492188, 6.286586284637451]",-10.10914,-5.2499537,intuitive,False,-40.43656,-10.4999075,intuitive,False,-12.184769,-10.490511,intuitive,False,6.653356,7779,"[1.0790684223175049, 2.7519359588623047, 2.8598620891571045, 5.047145843505859]","[2.539879083633423, -1.0728952884674072, 2.197758436203003, 0.550926148891449]",15244,"[-0.024798942729830742, 16.01694107055664]","[2.141261339187622, 6.071455478668213]",-9.200263,-6.1994243,intuitive,False,-36.801052,-12.398849,intuitive,False,-11.274899,-12.378765,correct,True,The capital
capitals-recall,17,state,Florida,Tallahassee,Jacksonville,,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,16,7.109846,13678,"[0.29366010427474976, 2.2243359088897705, 3.1507885456085205, 4.563267230987549]","[2.062697172164917, 8.144287109375, 3.7015910148620605, 4.803743839263916]",4656,"[1.8066810369491577, 17.24641227722168]","[3.2785744667053223, 10.287140846252441]",-9.628197,-5.2883496,intuitive,False,-38.512787,-10.576699,intuitive,False,-12.080721,-10.567699,intuitive,False,4.252548,3217,"[1.9097225666046143, 1.895108699798584, 3.3774335384368896, 4.787804126739502]","[1.0917428731918335, 4.003643989562988, 2.64898943901062, 4.659022808074951]",8243,"[0.7937790751457214, 16.315143585205078]","[-1.5581878423690796, 9.484451293945312]",-9.287012,-6.114684,intuitive,False,-37.14805,-12.229368,intuitive,False,-11.093248,-12.209188,correct,True,The capital
capitals-recall,17,state,Florida,Tallahassee,Jacksonville,,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,17,2.0130663,8323,"[1.193684458732605, 5.435466289520264, 4.325637340545654, 6.088119029998779]","[-0.9905077815055847, 1.4514516592025757, 3.690892457962036, 6.634692192077637]",1639,"[3.038907289505005, 19.067699432373047]","[-1.6828203201293945, 8.088406562805176]",-8.577123,-5.639682,intuitive,False,-34.30849,-11.279364,intuitive,False,-13.122573,-11.277362,intuitive,False,3.1970186,2369,"[2.0791327953338623, 3.135962963104248, 4.045898914337158, 6.302680015563965]","[2.779653310775757, 0.07378533482551575, 3.340801954269409, 6.506676197052002]",11360,"[0.11970314383506775, 18.050626754760742]","[-0.47180452942848206, 6.241152286529541]",-8.636915,-6.6219554,intuitive,False,-34.54766,-13.243911,intuitive,False,-11.278047,-13.237476,correct,True,The capital
capitals-recall,17,state,Florida,Tallahassee,Jacksonville,,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,18,0.6976043,10818,"[0.6439386606216431, 5.329969882965088, 5.10158634185791, 7.938745975494385]","[1.3903363943099976, 3.976475477218628, 5.046073913574219, 3.378892421722412]",4058,"[1.9620051383972168, 19.847856521606445]","[3.19659686088562, 2.920947551727295]",-8.679133,-7.080108,intuitive,False,-34.716534,-14.160216,intuitive,False,-15.477269,-14.159206,intuitive,False,3.7611432,1286,"[2.7230424880981445, 2.763697862625122, 4.747437000274658, 8.095064163208008]","[-0.604866087436676, 3.493330955505371, 5.621136665344238, 3.050485134124756]",12986,"[-0.0485423244535923, 18.284137725830078]","[1.4789718389511108, 4.668551445007324]",-8.101206,-6.6785493,intuitive,False,-32.404823,-13.357099,intuitive,False,-10.579803,-13.351389,correct,True,The capital
capitals-recall,17,state,Florida,Tallahassee,Jacksonville,,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,19,1.1886365,8452,"[1.0344966650009155, 5.891369819641113, 6.35158109664917, 8.581515312194824]","[1.5257527828216553, 8.013659477233887, 4.688843250274658, 5.3929123878479]",1751,"[2.811077833175659, 19.195144653320312]","[9.596884727478027, 5.189194679260254]",-7.773766,-6.2512665,intuitive,False,-31.095064,-12.502533,intuitive,False,-14.277936,-12.50136,intuitive,False,4.2807765,2608,"[2.23514723777771, 3.500828981399536, 6.233861923217773, 8.618374824523926]","[2.110034704208374, 2.5973942279815674, 5.187766075134277, 4.562984466552734]",11296,"[0.40070199966430664, 18.441747665405273]","[0.6836346387863159, 4.2995758056640625]",-7.455668,-6.460224,intuitive,False,-29.822672,-12.920448,intuitive,False,-11.082797,-12.91724,correct,True,The capital
capitals-recall,17,state,Florida,Tallahassee,Jacksonville,,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,20,1.1951711,5884,"[1.4457112550735474, 8.323322296142578, 7.451399803161621, 9.72806453704834]","[-1.8002806901931763, 9.917705535888672, 4.035154342651367, 3.0194315910339355]",71,"[6.013439178466797, 18.19044303894043]","[8.57255744934082, 6.987648963928223]",-9.353597,-5.9662614,intuitive,False,-37.414387,-11.932523,intuitive,False,-15.950415,-11.382691,intuitive,False,2.5835445,1777,"[2.6015841960906982, 3.8171138763427734, 7.451875686645508, 9.472602844238281]","[1.0400155782699585, 4.430812358856201, 5.708313465118408, 2.8632287979125977]",10148,"[0.5617555975914001, 17.80644416809082]","[-1.1092724800109863, 8.098132133483887]",-7.9567294,-7.096736,intuitive,False,-31.826918,-14.193472,intuitive,False,-12.148544,-14.188375,correct,True,The capital
capitals-recall,17,state,Florida,Tallahassee,Jacksonville,,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,21,0.98388064,11321,"[0.5222358703613281, 10.761792182922363, 8.371152877807617, 9.975833892822266]","[3.225436210632324, 6.924067497253418, 6.790988922119141, 4.582938194274902]",24,"[8.224971771240234, 19.34747314453125]","[6.75725793838501, 11.958913803100586]",-8.310495,-5.219437,intuitive,False,-33.24198,-10.438874,intuitive,False,-18.127918,-10.425185,intuitive,False,2.874385,1742,"[2.6066226959228516, 4.659060478210449, 8.673381805419922, 9.725991249084473]","[0.008858452551066875, 2.1200144290924072, 6.541019916534424, 4.941060543060303]",12384,"[0.17383885383605957, 18.494428634643555]","[-0.4705412983894348, 9.190104484558105]",-7.5183325,-7.15722,intuitive,False,-30.07333,-14.31444,intuitive,False,-11.877722,-14.310506,correct,True,The capital
capitals-recall,17,state,Florida,Tallahassee,Jacksonville,,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,22,1.6571214,6323,"[1.4338465929031372, 11.6784029006958, 9.816853523254395, 10.773838996887207]","[4.25859260559082, 7.781959056854248, 7.49440336227417, 6.043138027191162]",15,"[9.325658798217773, 21.722658157348633]","[3.232539653778076, 7.905348300933838]",-6.2915506,-3.4323997,intuitive,False,-25.166203,-6.8647995,intuitive,False,-14.756287,-6.864476,intuitive,False,1.7763159,2089,"[2.406160354614258, 4.668062686920166, 9.991769790649414, 10.66988754272461]","[0.1623266488313675, 1.1838159561157227, 7.120273590087891, 5.671249866485596]",13169,"[0.04528961330652237, 19.035200119018555]","[-0.5172673463821411, 5.962360382080078]",-6.9058075,-7.6610756,correct,True,-27.62323,-15.322151,intuitive,False,-12.960008,-15.320877,correct,True,The capital
capitals-recall,17,state,Florida,Tallahassee,Jacksonville,,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,23,1.3725078,2852,"[2.392019033432007, 13.08869457244873, 11.624015808105469, 12.01155948638916]","[8.293081283569336, 11.168353080749512, 0.701591968536377, 4.183427810668945]",14,"[9.594616889953613, 22.6743106842041]","[10.219887733459473, 8.472755432128906]",-4.763885,-3.2873924,intuitive,False,-19.05554,-6.5747848,intuitive,False,-13.777312,-6.5747128,intuitive,False,1.0809901,2517,"[2.288620948791504, 4.531594276428223, 11.473878860473633, 11.811753273010254]","[3.3884263038635254, 4.525664806365967, 0.7062211632728577, 5.587637901306152]",14745,"[-0.06616393476724625, 19.13471221923828]","[-0.7143133282661438, 4.168432235717773]",-6.634926,-8.150064,correct,True,-26.539703,-16.300129,intuitive,False,-13.943885,-16.29867,correct,True,The capital
capitals-recall,17,state,Florida,Tallahassee,Jacksonville,,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,24,2.1534817,410,"[4.397913932800293, 15.234126091003418, 11.274775505065918, 12.557212829589844]","[10.3821382522583, 6.678380012512207, 8.714571952819824, 6.596767425537109]",7,"[11.42578411102295, 23.75935935974121]","[3.3400113582611084, 9.7192964553833]",-3.7104888,-1.9403851,intuitive,False,-14.841955,-3.8807702,intuitive,False,-10.908607,-3.880742,intuitive,False,1.3778335,1132,"[2.884040594100952, 5.332551002502441, 11.067155838012695, 12.804561614990234]","[1.470751404762268, -0.2884148955345154, 8.028909683227539, 6.382806777954102]",14535,"[-0.22220493853092194, 18.82906723022461]","[-0.19159439206123352, 7.004820346832275]",-5.772153,-7.9334764,correct,True,-23.088612,-15.866953,intuitive,False,-12.75897,-15.865222,correct,True,The capital
capitals-recall,17,state,Florida,Tallahassee,Jacksonville,,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,25,3.0988696,58,"[6.4828691482543945, 16.19569969177246, 12.959542274475098, 13.637892723083496]","[3.7471160888671875, 11.480384826660156, 8.078554153442383, 6.118854999542236]",4,"[11.438467979431152, 24.858226776123047]","[3.7258553504943848, 4.088184356689453]",-2.2379003,-1.39687,intuitive,False,-8.951601,-2.79374,intuitive,False,-7.749328,-2.7937303,intuitive,False,1.3075178,933,"[3.004554510116577, 4.870014190673828, 12.437237739562988, 13.856959342956543]","[2.5100326538085938, 3.9472622871398926, 8.351704597473145, 5.892560005187988]",14759,"[-0.2463834136724472, 19.078678131103516]","[1.7750014066696167, 1.5049184560775757]",-5.57587,-7.88049,correct,True,-22.30348,-15.76098,intuitive,False,-12.508437,-15.75938,correct,True,The capital
capitals-recall,17,state,Florida,Tallahassee,Jacksonville,,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,26,3.4917364,28,"[6.888079643249512, 18.814847946166992, 14.547348976135254, 14.666377067565918]","[6.4585137367248535, 6.3034892082214355, 9.583252906799316, 5.025687217712402]",2,"[11.526865005493164, 24.872600555419922]","[2.634948253631592, 11.996082305908203]",-1.77412,-1.0665576,intuitive,False,-7.09648,-2.1331153,intuitive,False,-6.7718916,-2.1331081,intuitive,False,1.1154937,529,"[3.315078020095825, 5.6248064041137695, 13.875377655029297, 14.848255157470703]","[0.07430465519428253, 1.9058399200439453, 8.630012512207031, 5.094524383544922]",10792,"[0.08701292425394058, 18.34407615661621]","[0.40534475445747375, 6.155399322509766]",-5.549154,-7.8756123,correct,True,-22.196615,-15.7512245,intuitive,False,-12.520755,-15.7488165,correct,True,The capital
capitals-recall,17,state,Florida,Tallahassee,Jacksonville,,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,27,3.9494495,19,"[7.794955730438232, 19.736385345458984, 16.65020751953125, 15.245000839233398]","[16.944944381713867, 9.819609642028809, 31.880565643310547, 10.927945137023926]",2,"[11.368660926818848, 26.241378784179688]","[0.4900609850883484, 2.9091989994049072]",-1.4070277,-0.95143193,intuitive,False,-5.628111,-1.9028639,intuitive,False,-5.476564,-1.9028592,intuitive,False,2.470722,523,"[3.213759660720825, 5.791913986206055, 15.385886192321777, 15.59316349029541]","[4.708920001983643, 5.367559432983398, 27.488893508911133, 10.297788619995117]",9104,"[0.15945161879062653, 18.43697738647461]","[2.0171847343444824, 0.6232579946517944]",-5.2245984,-7.0807943,correct,True,-20.898394,-14.161589,intuitive,False,-11.105341,-14.159644,correct,True,The capital
capitals-recall,17,state,Florida,Tallahassee,Jacksonville,,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,28,4.086502,3,"[10.926251411437988, 21.8560733795166, 25.552255630493164, 17.192480087280273]","[36.58629608154297, 7.765576362609863, -4.127719402313232, 27.911069869995117]",4,"[10.36235237121582, 25.370887756347656]","[3.9896721839904785, 2.9683778285980225]",-0.56955427,-1.376159,correct,True,-2.278217,-2.752318,correct,True,-2.1884022,-2.7523012,correct,True,2.363554,210,"[3.9090769290924072, 6.9971489906311035, 21.594316482543945, 17.392290115356445]","[6.186606407165527, 5.303287982940674, -1.0755842924118042, 27.12659454345703]",6049,"[0.5399041175842285, 17.275951385498047]","[0.5623461604118347, -3.0418148040771484]",-5.0384088,-6.8306494,correct,True,-20.153635,-13.661299,intuitive,False,-10.288165,-13.657336,correct,True,The capital
capitals-recall,17,state,Florida,Tallahassee,Jacksonville,,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,29,0.053689424,1,"[18.285531997680664, 23.160409927368164, 22.639963150024414, 24.764455795288086]","[3.783038854598999, 8.508553504943848, 8.216691970825195, 4.525833606719971]",4,"[10.428277969360352, 24.640562057495117]","[9.152335166931152, 0.8446826934814453]",-0.0019393002,-3.9312704,correct,True,-0.007757201,-7.8625407,correct,True,-0.0052375486,-7.8624935,correct,True,2.3723562,87,"[4.948132038116455, 8.311476707458496, 20.236740112304688, 24.57208824157715]","[9.98243522644043, 7.764028072357178, 7.581274032592773, 2.386213779449463]",4523,"[0.6250131726264954, 15.57170581817627]","[3.102950096130371, -0.19981607794761658]",-4.274297,-6.7020307,correct,True,-17.097189,-13.404061,intuitive,False,-9.054218,-13.377335,correct,True,The capital
capitals-recall,17,state,Florida,Tallahassee,Jacksonville,,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,30,0.3044007,1,"[18.023351669311523, 24.560340881347656, 24.333864212036133, 24.454795837402344]","[3.649325370788574, 13.717142105102539, 10.607760429382324, 10.607735633850098]",4,"[12.645224571228027, 23.555831909179688]","[3.9719460010528564, 11.036518096923828]",-0.010709293,-2.7102158,correct,True,-0.042837173,-5.4204316,correct,True,-0.042189732,-5.4203277,correct,True,2.2269645,21,"[7.453023910522461, 10.360651969909668, 21.470136642456055, 23.802753448486328]","[-1.4390937089920044, 2.9576148986816406, 11.477542877197266, 9.750185012817383]",1743,"[1.4681984186172485, 14.104020118713379]","[-0.49235108494758606, 4.926845550537109]",-2.541086,-6.4085264,correct,True,-10.164344,-12.817053,correct,True,-6.277593,-12.262422,correct,True,The capital
capitals-recall,17,state,Florida,Tallahassee,Jacksonville,,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,31,3.5806634,1,"[14.990824699401855, 25.13947296142578, 22.829015731811523, 22.507112503051758]",,12,"[11.657699584960938, 21.841901779174805]",,-0.31390184,-2.2930217,correct,True,-1.2556074,-4.5860434,correct,True,-1.2457227,-4.5788455,correct,True,3.0454936,56,"[4.661953449249268, 9.996905326843262, 22.922229766845703, 22.983448028564453]",,1180,"[0.7444318532943726, 14.383500099182129]",,-2.2880833,-5.781618,correct,True,-9.152333,-11.563236,correct,True,-7.0309086,-10.94843,correct,True,The capital
capitals-recall,18,state,Illinois,Springfield,Chicago,,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,0,8.595781,7156,"[0.22173915803432465, 6.503772258758545]","[0.989338755607605, 9.051002502441406]",2140,[1.2837226390838623],[-1.3398724794387817],-7.399199,-9.437754,correct,True,-14.798398,-9.437754,intuitive,False,-10.499737,-9.437754,intuitive,False,8.784887,15873,"[-0.3085493743419647, 6.737767219543457]","[-0.5603143572807312, 8.825167655944824]",10259,[0.4549296498298645],[-0.28649818897247314],-7.9942064,-11.086306,correct,True,-15.988413,-11.086306,intuitive,False,-11.849785,-11.086306,intuitive,False,The capital
capitals-recall,18,state,Illinois,Springfield,Chicago,,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,1,8.223727,6166,"[0.8932912945747375, 10.079384803771973]","[-3.0698049068450928, 5.994603633880615]",10245,[0.22002528607845306],[-2.624553918838501],-6.0928717,-11.18577,correct,True,-12.185743,-11.18577,intuitive,False,-10.512504,-11.18577,correct,True,7.561444,21884,"[-0.602981448173523, 10.612077713012695]","[1.6132689714431763, 3.8014559745788574]",17237,[0.06626193225383759],[2.044421434402466],-7.208395,-12.495707,correct,True,-14.41679,-12.495707,intuitive,False,-13.16495,-12.495707,intuitive,False,The capital
capitals-recall,18,state,Illinois,Springfield,Chicago,,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,2,8.615057,20149,"[-0.8175348043441772, 10.48049545288086]","[1.9879354238510132, 8.073734283447266]",22102,[-1.1024731397628784],[0.3515439033508301],-6.9344416,-12.676065,correct,True,-13.868883,-12.676065,intuitive,False,-12.391129,-12.676065,correct,True,8.166924,17237,"[0.22537851333618164, 10.17014217376709]","[-0.4774584174156189, 3.0484373569488525]",12041,[0.9414082765579224],[0.3698696494102478],-6.969916,-11.609413,correct,True,-13.939832,-11.609413,intuitive,False,-12.325441,-11.609413,intuitive,False,The capital
capitals-recall,18,state,Illinois,Springfield,Chicago,,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,3,8.686675,12424,"[0.16223487257957458, 11.687640190124512]","[1.4598528146743774, -1.0698893070220947]",19434,[-0.7277699112892151],[-0.10487646609544754],-6.102241,-12.243774,correct,True,-12.204482,-12.243774,correct,True,-11.35377,-12.243774,correct,True,7.861868,18893,"[-0.06961505860090256, 9.078409194946289]","[0.9008165001869202, -1.531420350074768]",11870,[0.8600329756736755],[3.8133835792541504],-7.5777826,-11.645038,correct,True,-15.155565,-11.645038,intuitive,False,-12.574686,-11.645038,intuitive,False,The capital
capitals-recall,18,state,Illinois,Springfield,Chicago,,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,4,8.619417,5284,"[1.1460697650909424, 8.70448112487793]","[0.6962516903877258, 2.8927037715911865]",15565,[-0.5482701063156128],[3.7746522426605225],-6.794417,-11.992985,correct,True,-13.588834,-11.992985,intuitive,False,-10.298645,-11.992985,correct,True,8.061558,15008,"[0.3617698848247528, 5.906255722045898]","[-1.027688980102539, 2.3575658798217773]",3365,[2.4484360218048096],[-1.3656684160232544],-8.793508,-9.976069,correct,True,-17.587015,-9.976069,intuitive,False,-12.062736,-9.976069,intuitive,False,The capital
capitals-recall,18,state,Illinois,Springfield,Chicago,,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,5,8.439004,6009,"[1.2944833040237427, 8.707358360290527]","[-0.8284441232681274, 2.7599239349365234]",4337,[1.678160309791565],[-2.9536499977111816],-6.982804,-10.125046,correct,True,-13.965608,-10.125046,intuitive,False,-10.508723,-10.125046,intuitive,False,8.143179,19334,"[-0.18503834307193756, 6.025437831878662]","[-2.2024989128112793, 4.2904767990112305]",8792,[1.3236216306686401],[-3.0540812015533447],-9.143906,-11.161663,correct,True,-18.287811,-11.161663,intuitive,False,-12.670323,-11.161663,intuitive,False,The capital
capitals-recall,18,state,Illinois,Springfield,Chicago,,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,6,8.564787,11206,"[0.6781446933746338, 8.701984405517578]","[1.745399832725525, 3.0221004486083984]",16787,[-0.08622168749570847],[-0.8387095928192139],-7.4456487,-12.151641,correct,True,-14.891297,-12.151641,intuitive,False,-11.387275,-12.151641,correct,True,8.304264,24565,"[-1.0786720514297485, 7.318777561187744]","[3.032703399658203, -0.5787584781646729]",18528,[-0.14481689035892487],[-2.6224725246429443],-9.022236,-12.494322,correct,True,-18.044472,-12.494322,intuitive,False,-13.428177,-12.494322,intuitive,False,The capital
capitals-recall,18,state,Illinois,Springfield,Chicago,,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,7,8.244854,7053,"[1.536933183670044, 9.287808418273926]","[-0.9524407982826233, 5.1899309158325195]",20994,[-0.5292140245437622],[-2.7996296882629395],-6.831745,-12.8717165,correct,True,-13.66349,-12.8717165,intuitive,False,-10.80557,-12.8717165,correct,True,8.421436,15648,"[0.3148472011089325, 6.521183967590332]","[-0.8377572298049927, 2.4003500938415527]",25527,[-1.1919560432434082],[-2.3459365367889404],-8.76222,-13.541369,correct,True,-17.52444,-13.541369,intuitive,False,-12.034566,-13.541369,correct,True,The capital
capitals-recall,18,state,Illinois,Springfield,Chicago,,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,8,8.0146475,12184,"[0.9031500220298767, 10.949193954467773]","[-1.8946372270584106, 2.0988948345184326]",28214,[-1.8288990259170532],[1.092450737953186],-6.5459523,-14.404991,correct,True,-13.091905,-14.404991,correct,True,-11.672942,-14.404991,correct,True,8.468683,18938,"[-0.041812580078840256, 7.150061130523682]","[1.5079162120819092, 4.3036322593688965]",28896,[-1.948807954788208],[0.12857960164546967],-8.648791,-14.360982,correct,True,-17.297583,-14.360982,intuitive,False,-12.453987,-14.360982,correct,True,The capital
capitals-recall,18,state,Illinois,Springfield,Chicago,,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,9,8.447902,19207,"[-0.11893311142921448, 11.083699226379395]","[0.7086143493652344, 1.5712745189666748]",25203,[-1.1013855934143066],[-1.4346091747283936],-6.8983235,-13.597322,correct,True,-13.796647,-13.597322,intuitive,False,-12.614869,-13.597322,correct,True,8.6133175,14781,"[0.46055227518081665, 8.296018600463867]","[1.259456992149353, 1.2795932292938232]",28188,[-1.7275856733322144],[0.45441490411758423],-7.6551027,-14.025261,correct,True,-15.310205,-14.025261,intuitive,False,-11.837123,-14.025261,correct,True,The capital
capitals-recall,18,state,Illinois,Springfield,Chicago,,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,10,8.428262,16622,"[0.2075445055961609, 10.698684692382812]","[-3.951171398162842, -2.2730000019073486]",27312,[-1.6374765634536743],[1.4382193088531494],-6.7430477,-14.0430155,correct,True,-13.486095,-14.0430155,correct,True,-12.197993,-14.0430155,correct,True,8.663124,11130,"[0.817243218421936, 8.112253189086914]","[-0.9687269330024719, 2.324307680130005]",26366,[-1.4335263967514038],[-0.2105722576379776],-7.437683,-13.53531,correct,True,-14.875366,-13.53531,intuitive,False,-11.28454,-13.53531,correct,True,The capital
capitals-recall,18,state,Illinois,Springfield,Chicago,,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,11,8.558061,26157,"[-1.6632329225540161, 9.204957008361816]","[-0.4843103885650635, 1.2449951171875]",21533,[-0.827246904373169],[-4.429986476898193],-8.193551,-12.8685875,correct,True,-16.387102,-12.8685875,intuitive,False,-13.704573,-12.8685875,intuitive,False,8.673617,12571,"[0.4207117259502411, 8.679916381835938]","[-0.6357570886611938, 1.479913592338562]",24900,[-1.3578157424926758],[-2.294109344482422],-7.2744684,-13.251425,correct,True,-14.548937,-13.251425,intuitive,False,-11.4728985,-13.251425,correct,True,The capital
capitals-recall,18,state,Illinois,Springfield,Chicago,,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,12,8.537526,25236,"[-1.7356113195419312, 8.762781143188477]","[0.10060124099254608, 1.3505889177322388]",29341,[-2.850759983062744],[0.0484737753868103],-8.31356,-14.666784,correct,True,-16.62712,-14.666784,intuitive,False,-13.551634,-14.666784,correct,True,8.690168,13945,"[0.21004974842071533, 8.516697883605957]","[-0.5206166505813599, 0.6142024993896484]",27758,[-1.9640543460845947],[-0.5038357973098755],-7.475693,-13.818779,correct,True,-14.951386,-13.818779,intuitive,False,-11.644674,-13.818779,correct,True,The capital
capitals-recall,18,state,Illinois,Springfield,Chicago,,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,13,8.51148,25916,"[-1.5150870084762573, 8.720236778259277]","[0.46757981181144714, 1.0327128171920776]",29675,[-2.5422418117523193],[3.8659467697143555],-8.221147,-14.571216,correct,True,-16.442293,-14.571216,intuitive,False,-13.544062,-14.571216,correct,True,8.474599,17240,"[-0.03725350648164749, 8.452118873596191]","[0.6448844075202942, 0.8441485166549683]",28319,[-1.931923270225525],[-1.4887045621871948],-7.650086,-14.084051,correct,True,-15.300172,-14.084051,intuitive,False,-12.189382,-14.084051,correct,True,The capital
capitals-recall,18,state,Illinois,Springfield,Chicago,,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,14,8.243072,23771,"[-1.2993205785751343, 8.184568405151367]","[0.562589168548584, 4.6382832527160645]",21413,[-0.9342597126960754],[-0.14139051735401154],-8.310873,-12.900234,correct,True,-16.621746,-12.900234,intuitive,False,-13.265296,-12.900234,intuitive,False,7.7647543,14929,"[0.1743004471063614, 7.611499786376953]","[-2.1578896045684814, 4.894180774688721]",29116,[-2.299821615219116],[-0.12959986925125122],-8.04142,-14.548302,correct,True,-16.08284,-14.548302,intuitive,False,-12.07418,-14.548302,correct,True,The capital
capitals-recall,18,state,Illinois,Springfield,Chicago,,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,15,8.0605955,20144,"[-0.9046477675437927, 9.396218299865723]","[3.0296852588653564, 7.904448986053467]",19974,[-0.881201982498169],[2.8522791862487793],-7.513993,-12.634927,correct,True,-15.027986,-12.634927,intuitive,False,-12.658374,-12.634927,intuitive,False,6.6533637,21417,"[-0.8754984140396118, 8.898067474365234]","[-1.9586246013641357, 8.744750022888184]",26974,[-1.8982771635055542],[0.7544925808906555],-8.209707,-14.252243,correct,True,-16.419415,-14.252243,intuitive,False,-13.229465,-14.252243,correct,True,The capital
capitals-recall,18,state,Illinois,Springfield,Chicago,,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,16,6.1218667,10761,"[0.5928901433944702, 11.22063159942627]","[1.0583192110061646, 4.981539249420166]",11136,[0.533851683139801],[11.419422149658203],-7.2767544,-11.945651,correct,True,-14.553509,-11.945651,intuitive,False,-11.886614,-11.945651,correct,True,4.252558,23676,"[-1.5105621814727783, 11.33682632446289]","[-0.3878895044326782, 4.683210372924805]",22746,[-1.3706693649291992],[1.752781867980957],-9.01099,-14.373637,correct,True,-18.02198,-14.373637,intuitive,False,-14.51353,-14.373637,intuitive,False,The capital
