task,item_id,condition,exemplar,correct,incorrect,human_prop_correct,prefix,question,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect,control_entropy_first_token,control_rank_correct_first_token,control_logits_correct,control_logits_deltas_correct,control_rank_incorrect_first_token,control_logits_incorrect,control_logits_deltas_incorrect,control_mean_logprob_correct,control_mean_logprob_incorrect,control_mean_logprob_response,control_mean_logprob_response_isCorrect,control_sum_logprob_correct,control_sum_logprob_incorrect,control_sum_logprob_response,control_sum_logprob_response_isCorrect,control_first_logprob_correct,control_first_logprob_incorrect,control_first_logprob_response,control_first_logprob_response_isCorrect,control_model_input
animals,10,Typical,goldfish,fish,amphibian,1.0,A goldfish is a type of,What kind of animal is a goldfish?,A goldfish is a type of,24,1.1056702,1,[15.801825523376465],[17.490610122680664],9379,"[0.9858527779579163, 7.8791351318359375, 5.9535064697265625, 7.744866371154785]","[0.5382938981056213, 0.5304482579231262, 2.490180015563965, 3.709836006164551]",-0.5121339,-9.0801735,correct,True,-0.5121339,-36.320694,correct,True,-0.5121339,-15.328105,correct,True,9.226118,8649,[1.9742659330368042],[-1.1795196533203125],31868,"[-2.5692248344421387, 7.110969066619873, 8.450149536132812, 7.972893238067627]","[0.17970122396945953, 2.4210007190704346, 7.439244270324707, 5.081686019897461]",-10.542766,-8.481424,incorrect,False,-10.542766,-33.925697,correct,True,-10.542766,-15.086256,correct,True,A
animals,10,Typical,goldfish,fish,amphibian,1.0,A goldfish is a type of,What kind of animal is a goldfish?,A goldfish is a type of,25,0.20197304,1,[20.893604278564453],[1.2705806493759155],6957,"[1.0596938133239746, 7.07216739654541, 6.239874362945557, 8.24090576171875]","[0.938657820224762, 3.8121707439422607, 1.725340485572815, 7.571408748626709]",-0.03899404,-11.326519,correct,True,-0.03899404,-45.306076,correct,True,-0.03899404,-19.872911,correct,True,9.248834,10084,[1.6745020151138306],[-1.9573975801467896],31797,"[-2.3504366874694824, 7.002316474914551, 9.620173454284668, 8.747166633605957]","[-1.4625316858291626, 3.868283271789551, 5.224000930786133, 11.322184562683105]",-10.703462,-8.223013,incorrect,False,-10.703462,-32.89205,correct,True,-10.703462,-14.728401,correct,True,A
animals,10,Typical,goldfish,fish,amphibian,1.0,A goldfish is a type of,What kind of animal is a goldfish?,A goldfish is a type of,26,0.16334024,1,[19.93448829650879],[0.6282707452774048],6422,"[1.2300145626068115, 7.4966139793396, 6.296380519866943, 9.798468589782715]","[-1.2116754055023193, 3.688612699508667, 2.060953140258789, 3.4785711765289307]",-0.028538957,-10.814067,correct,True,-0.028538957,-43.256268,correct,True,-0.028538957,-18.733017,correct,True,9.332802,13163,[1.319422721862793],[1.8137049674987793],31839,"[-2.3503448963165283, 7.224737644195557, 10.23607349395752, 11.15772533416748]","[-1.090157389640808, 2.615490674972534, 5.11715841293335, 2.935722827911377]",-10.969934,-7.659414,incorrect,False,-10.969934,-30.637655,correct,True,-10.969934,-14.639702,correct,True,A
animals,10,Typical,goldfish,fish,amphibian,1.0,A goldfish is a type of,What kind of animal is a goldfish?,A goldfish is a type of,27,0.17217946,1,[19.448755264282227],[1.1931803226470947],7937,"[0.9101517796516418, 8.017497062683105, 6.569858551025391, 10.294382095336914]","[-1.1315521001815796, 3.6313750743865967, 3.363942861557007, 5.447636604309082]",-0.029805148,-10.246226,correct,True,-0.029805148,-40.984905,correct,True,-0.029805148,-18.568405,correct,True,9.271976,11039,[1.4470499753952026],[0.5771927833557129],31824,"[-2.3960049152374268, 7.3013997077941895, 10.89771556854248, 11.350903511047363]","[-1.2695026397705078, 0.07588423043489456, 4.073038101196289, 5.5754899978637695]",-10.796637,-7.6469173,incorrect,False,-10.796637,-30.58767,correct,True,-10.796637,-14.639691,correct,True,A
animals,10,Typical,goldfish,fish,amphibian,1.0,A goldfish is a type of,What kind of animal is a goldfish?,A goldfish is a type of,28,0.18052305,1,[18.900787353515625],[-9.585328102111816],10974,"[0.6045418977737427, 8.485729217529297, 7.17737340927124, 11.060528755187988]","[1.1096831560134888, 4.229822635650635, 3.248495578765869, 0.7556797862052917]",-0.029506575,-9.485529,correct,True,-0.029506575,-37.942116,correct,True,-0.029506575,-18.325758,correct,True,9.316779,10899,[1.4153621196746826],[2.6404318809509277],31825,"[-2.3815643787384033, 6.72168493270874, 11.155980110168457, 11.850439071655273]","[0.44994404911994934, 2.7788453102111816, 1.524051308631897, 3.9354565143585205]",-10.746895,-7.8278337,incorrect,False,-10.746895,-31.311335,correct,True,-10.746895,-14.543823,correct,True,A
animals,10,Typical,goldfish,fish,amphibian,1.0,A goldfish is a type of,What kind of animal is a goldfish?,A goldfish is a type of,29,0.90051913,1,[15.598891258239746],[1.392641305923462],8979,"[0.8624984622001648, 9.085223197937012, 7.750877857208252, 10.868422508239746]","[-1.5722001791000366, 0.8699548244476318, 6.283895015716553, 6.032866477966309]",-0.18954763,-7.526652,correct,True,-0.18954763,-30.106607,correct,True,-0.18954763,-14.925938,correct,True,9.315001,8865,[1.6234458684921265],[0.11226772516965866],31767,"[-2.222010374069214, 6.797952651977539, 11.174792289733887, 12.265334129333496]","[0.5354605913162231, -0.4073314070701599, 9.322717666625977, 4.46869421005249]",-10.535267,-7.511625,incorrect,False,-10.535267,-30.0465,correct,True,-10.535267,-14.380724,correct,True,A
animals,10,Typical,goldfish,fish,amphibian,1.0,A goldfish is a type of,What kind of animal is a goldfish?,A goldfish is a type of,30,0.93029076,1,[15.36557388305664],[2.1019976139068604],13971,"[0.4092644155025482, 8.945375442504883, 8.8121976852417, 11.69828987121582]","[-2.230107069015503, 1.2171815633773804, 5.572892665863037, 1.1653839349746704]",-0.15426937,-7.308838,correct,True,-0.15426937,-29.235352,correct,True,-0.15426937,-15.110583,correct,True,9.306343,7849,[1.5763342380523682],[0.10078587383031845],31690,"[-2.096081018447876, 6.412943363189697, 12.389694213867188, 12.658903121948242]","[1.24972403049469, 0.6690119504928589, 5.81990385055542, 3.3616676330566406]",-10.433852,-7.2657022,incorrect,False,-10.433852,-29.062809,correct,True,-10.433852,-14.106268,correct,True,A
animals,10,Typical,goldfish,fish,amphibian,1.0,A goldfish is a type of,What kind of animal is a goldfish?,A goldfish is a type of,31,0.76194847,1,[15.429699897766113],[0.9423706531524658],16882,"[-0.08954047411680222, 8.960451126098633, 9.836455345153809, 11.616692543029785]","[-0.527004063129425, 2.482055902481079, 1.1418918371200562, 27.794771194458008]",-0.11249963,-7.0156884,correct,True,-0.11249963,-28.062754,correct,True,-0.11249963,-15.631738,correct,True,9.298574,7785,[1.5378944873809814],[2.323791027069092],31564,"[-1.9194748401641846, 6.187267303466797, 12.990167617797852, 12.885008811950684]","[0.3633822202682495, 0.6636333465576172, 2.0644724369049072, 34.8336296081543]",-10.431743,-7.1012993,incorrect,False,-10.431743,-28.405197,correct,True,-10.431743,-13.889112,correct,True,A
animals,10,Typical,goldfish,fish,amphibian,1.0,A goldfish is a type of,What kind of animal is a goldfish?,A goldfish is a type of,32,0.80201304,1,[15.19822883605957],[1.1426080465316772],16014,"[-0.20748746395111084, 9.26860523223877, 9.878046989440918, 17.80657196044922]","[2.415191650390625, 2.5806567668914795, 6.706567287445068, 0.45446598529815674]",-0.12122728,-5.6760135,correct,True,-0.12122728,-22.704054,correct,True,-0.12122728,-15.526943,correct,True,9.24626,5948,[1.6865767240524292],[-0.010014357045292854],31390,"[-1.8373723030090332, 6.069072246551514, 13.0032377243042, 21.026580810546875]","[3.278092861175537, 1.197766900062561, 9.103614807128906, -1.1806329488754272]",-10.238562,-5.5427403,incorrect,False,-10.238562,-22.170961,correct,True,-10.238562,-13.76251,correct,True,A
animals,10,Typical,goldfish,fish,amphibian,1.0,A goldfish is a type of,What kind of animal is a goldfish?,A goldfish is a type of,33,0.75359493,1,[15.049234390258789],[-1.3844022750854492],8413,"[0.3915741741657257, 9.54341983795166, 11.049056053161621, 17.1917781829834]","[0.2742556929588318, 2.4411725997924805, 12.786907196044922, 4.23000955581665]",-0.11648658,-5.461352,correct,True,-0.11648658,-21.845407,correct,True,-0.11648658,-14.774153,correct,True,9.208039,5007,[1.626008152961731],[0.8340747356414795],30287,"[-1.4024450778961182, 6.022429943084717, 13.981884002685547, 19.670896530151367]","[1.2137832641601562, 4.024181842803955, 20.098772048950195, 0.910791277885437]",-10.125061,-5.553714,incorrect,False,-10.125061,-22.214855,correct,True,-10.125061,-13.153515,correct,True,A
animals,10,Typical,goldfish,fish,amphibian,1.0,A goldfish is a type of,What kind of animal is a goldfish?,A goldfish is a type of,34,1.11599,1,[14.300542831420898],[-1.726564884185791],6848,"[0.4415481984615326, 9.834062576293945, 13.722115516662598, 17.515167236328125]","[-0.18698365986347198, 0.5326881408691406, 4.511479377746582, 1.8834939002990723]",-0.18920909,-4.8377695,correct,True,-0.18920909,-19.351078,correct,True,-0.18920909,-14.048196,correct,True,9.08626,4592,[1.6621679067611694],[0.3353324234485626],29254,"[-1.233015775680542, 6.458569049835205, 17.12356948852539, 19.327388763427734]","[1.225406289100647, 5.263482093811035, 6.192492961883545, -5.174184799194336]",-10.095754,-5.4544005,incorrect,False,-10.095754,-21.817602,correct,True,-10.095754,-12.990938,correct,True,A
animals,10,Typical,goldfish,fish,amphibian,1.0,A goldfish is a type of,What kind of animal is a goldfish?,A goldfish is a type of,35,1.4793384,1,[13.618256568908691],[-2.2087881565093994],5164,"[0.3910197615623474, 9.65917682647705, 14.574835777282715, 17.319828033447266]","[4.345567226409912, 3.587510585784912, 1.955605149269104, 6.159231662750244]",-0.27828684,-4.978756,correct,True,-0.27828684,-19.915024,correct,True,-0.27828684,-13.505514,correct,True,8.939636,4082,[1.6584129333496094],[2.253146171569824],27557,"[-1.0967808961868286, 7.167601585388184, 17.82925796508789, 17.238544464111328]","[3.608637809753418, 3.278165340423584, -5.0156636238098145, 0.45547816157341003]",-10.032625,-5.5950003,incorrect,False,-10.032625,-22.380001,correct,True,-10.032625,-12.787819,correct,True,A
animals,10,Typical,goldfish,fish,amphibian,1.0,A goldfish is a type of,What kind of animal is a goldfish?,A goldfish is a type of,36,2.3977578,1,[12.670226097106934],[1.3708490133285522],1740,"[1.4746150970458984, 10.320474624633789, 14.674078941345215, 18.021963119506836]","[1.2872858047485352, 1.7027426958084106, 4.779580116271973, 6.117711067199707]",-0.58777636,-4.3192406,correct,True,-0.58777636,-17.276962,correct,True,-0.58777636,-11.783392,correct,True,8.595951,2888,[1.8776123523712158],[2.176880359649658],21139,"[-0.6557861566543579, 7.451336860656738, 16.26309585571289, 16.904848098754883]","[2.0306715965270996, 6.201340675354004, 0.5828266739845276, 5.127397537231445]",-9.78447,-5.358487,incorrect,False,-9.78447,-21.433949,correct,True,-9.78447,-12.317868,correct,True,A
animals,10,Typical,goldfish,fish,amphibian,1.0,A goldfish is a type of,What kind of animal is a goldfish?,A goldfish is a type of,37,2.630097,1,[12.329244613647461],[5.742371559143066],1133,"[1.7214679718017578, 10.701337814331055, 15.718293190002441, 18.728023529052734]","[5.4012556076049805, 4.95648193359375, 7.137735843658447, 9.23491096496582]",-0.7294817,-4.0736146,correct,True,-0.7294817,-16.294458,correct,True,-0.7294817,-11.337259,correct,True,7.886944,2067,[2.269547462463379],[2.2168588638305664],9911,"[-0.0814250037074089, 8.405062675476074, 15.762999534606934, 17.37368392944336]","[5.796530723571777, 4.774049282073975, -6.233482360839844, 0.20193898677825928]",-9.497157,-4.817036,incorrect,False,-9.497157,-19.268145,correct,True,-9.497157,-11.84813,correct,True,A
animals,10,Typical,goldfish,fish,amphibian,1.0,A goldfish is a type of,What kind of animal is a goldfish?,A goldfish is a type of,38,2.4346642,1,[12.945011138916016],[9.428632736206055],546,"[3.0324652194976807, 11.868550300598145, 17.177167892456055, 19.782665252685547]","[6.576984882354736, 6.725995063781738, 13.373114585876465, 10.210627555847168]",-0.9841112,-3.240883,correct,True,-0.9841112,-12.963532,correct,True,-0.9841112,-10.896653,correct,True,7.3008065,1749,[2.618415355682373],[4.829713821411133],3839,"[1.388000249862671, 9.093690872192383, 13.991049766540527, 16.19615364074707]","[0.8405911922454834, 4.135185718536377, 6.913573265075684, 6.652736663818359]",-9.366002,-4.1589212,incorrect,False,-9.366002,-16.635685,correct,True,-9.366002,-10.596416,correct,True,A
animals,10,Typical,goldfish,fish,amphibian,1.0,A goldfish is a type of,What kind of animal is a goldfish?,A goldfish is a type of,39,2.4187698,1,[15.535404205322266],,472,"[5.652753829956055, 13.972257614135742, 21.394962310791016, 18.605737686157227]",,-0.81390667,-3.1161494,correct,True,-0.81390667,-12.464598,correct,True,-0.81390667,-10.696556,correct,True,7.5368867,1098,[4.842006683349609],,6855,"[1.487326979637146, 9.645222663879395, 15.238186836242676, 14.940723419189453]",,-8.651069,-4.49015,incorrect,False,-8.651069,-17.9606,correct,True,-8.651069,-12.00575,correct,True,A
animals,11,Typical,shark,fish,mammal,0.8333333333,A shark is a type of,What kind of animal is a shark?,A shark is a type of,0,8.993036,18255,[0.010670977644622326],[1.9530584812164307],28297,"[-1.0150898694992065, 3.383411169052124, 5.68229866027832]","[-3.074394464492798, 2.448671579360962, 3.655160427093506]",-11.207754,-8.661872,incorrect,False,-11.207754,-25.985615,correct,True,-11.207754,-12.233515,correct,True,4.9503202,26240,[-0.1650703251361847],[1.2541625499725342],29539,"[-0.8512361645698547, 3.255450963973999, 5.005715847015381]","[-0.32076239585876465, 2.153376340866089, 3.7952165603637695]",-13.166428,-9.673754,incorrect,False,-13.166428,-29.021261,correct,True,-13.166428,-13.852593,correct,True,A
animals,11,Typical,shark,fish,mammal,0.8333333333,A shark is a type of,What kind of animal is a shark?,A shark is a type of,1,9.410635,9027,[1.5422539710998535],[3.910928726196289],31899,"[-3.1762492656707764, 3.7187838554382324, 5.972527503967285]","[-0.42877382040023804, 3.1740314960479736, 4.071017265319824]",-10.52648,-9.345379,incorrect,False,-10.52648,-28.036137,correct,True,-10.52648,-15.244983,correct,True,9.363737,17361,[0.5639472007751465],[-0.7011914253234863],27866,"[-0.8327386975288391, 3.5363152027130127, 5.766224384307861]","[-0.57533860206604, 2.263725757598877, 5.110122203826904]",-11.396399,-8.766481,incorrect,False,-11.396399,-26.299444,correct,True,-11.396399,-12.793084,correct,True,A
animals,11,Typical,shark,fish,mammal,0.8333333333,A shark is a type of,What kind of animal is a shark?,A shark is a type of,2,9.249935,551,[3.7554502487182617],[2.703134298324585],30674,"[-1.9814033508300781, 4.121175289154053, 6.621754169464111]","[1.3962714672088623, 1.00075364112854, 2.1601808071136475]",-8.341492,-8.72149,correct,True,-8.341492,-26.16447,correct,True,-8.341492,-14.078346,correct,True,9.449592,25566,[0.04963558167219162],[2.135692834854126],29751,"[-0.8412802815437317, 3.6219418048858643, 7.044087886810303]","[-2.141998767852783, 0.5152220129966736, 2.5904040336608887]",-12.34996,-8.736266,incorrect,False,-12.34996,-26.208797,correct,True,-12.34996,-13.240876,correct,True,A
animals,11,Typical,shark,fish,mammal,0.8333333333,A shark is a type of,What kind of animal is a shark?,A shark is a type of,3,9.238252,132,[4.265237331390381],[-0.3997826874256134],23250,"[-0.5190432667732239, 3.6289515495300293, 5.965286731719971]","[0.3499608337879181, 1.3067774772644043, 2.8990638256073]",-7.528418,-8.611126,correct,True,-7.528418,-25.833378,correct,True,-7.528418,-12.312698,correct,True,9.330055,16117,[1.2714711427688599],[0.803287923336029],31475,"[-1.8075886964797974, 2.914933919906616, 6.532811641693115]","[-0.5526966452598572, 3.0212814807891846, 2.7083992958068848]",-11.373213,-9.430639,incorrect,False,-11.373213,-28.291918,correct,True,-11.373213,-14.452272,correct,True,A
animals,11,Typical,shark,fish,mammal,0.8333333333,A shark is a type of,What kind of animal is a shark?,A shark is a type of,4,9.219629,462,[3.566175699234009],[3.780425548553467],21701,"[-0.3042261302471161, 3.588120937347412, 6.285484790802002]","[-2.382686138153076, -5.969149589538574, 3.2373132705688477]",-8.252304,-8.540434,correct,True,-8.252304,-25.621302,correct,True,-8.252304,-12.122705,correct,True,9.147229,16955,[1.35174560546875],[-1.181104063987732],31403,"[-1.6788842678070068, 3.6931982040405273, 6.63348913192749]","[-2.4181580543518066, 1.0218207836151123, -0.46109065413475037]",-11.564473,-9.406436,incorrect,False,-11.564473,-28.219309,correct,True,-11.564473,-14.595103,correct,True,A
animals,11,Typical,shark,fish,mammal,0.8333333333,A shark is a type of,What kind of animal is a shark?,A shark is a type of,5,9.051406,151,[4.76359224319458],[2.865126848220825],29134,"[-1.3059816360473633, 0.2513272762298584, 6.780583381652832]","[-0.27855291962623596, -1.1709423065185547, 1.0721601247787476]",-7.519526,-10.017553,correct,True,-7.519526,-30.05266,correct,True,-7.519526,-13.5891,correct,True,9.179052,21840,[0.2831145226955414],[0.40387576818466187],31715,"[-2.5394022464752197, 3.4260120391845703, 5.338556289672852]","[1.3419510126113892, 0.8275920748710632, 1.6830881834030151]",-12.176698,-10.128591,incorrect,False,-12.176698,-30.38577,correct,True,-12.176698,-14.999214,correct,True,A
animals,11,Typical,shark,fish,mammal,0.8333333333,A shark is a type of,What kind of animal is a shark?,A shark is a type of,6,9.042264,76,[5.2892656326293945],[1.2115145921707153],29293,"[-1.2110785245895386, -0.3229687809944153, 6.102270603179932]","[0.6672921776771545, 0.4663759171962738, -0.5312219858169556]",-7.1515913,-10.298628,correct,True,-7.1515913,-30.895884,correct,True,-7.1515913,-13.651936,correct,True,9.24755,17749,[0.4156457185745239],[-1.0510574579238892],29689,"[-1.4580185413360596, 3.278916358947754, 5.299071788787842]","[1.3623863458633423, 3.065068244934082, 0.5159884691238403]",-11.597977,-9.712388,incorrect,False,-11.597977,-29.137163,correct,True,-11.597977,-13.47164,correct,True,A
animals,11,Typical,shark,fish,mammal,0.8333333333,A shark is a type of,What kind of animal is a shark?,A shark is a type of,7,9.017609,62,[5.3180251121521],[2.6522789001464844],27319,"[-0.7837169766426086, -0.043164096772670746, 5.211294651031494]","[-1.177903175354004, 2.2469325065612793, -0.08453640341758728]",-7.0797377,-10.244456,correct,True,-7.0797377,-30.733368,correct,True,-7.0797377,-13.18148,correct,True,9.265968,19480,[0.12366829812526703],[1.3695954084396362],27824,"[-1.0674123764038086, 4.114386081695557, 4.70951509475708]","[0.9826002717018127, 0.6494848728179932, 0.11551523208618164]",-11.768728,-9.627612,incorrect,False,-11.768728,-28.882837,correct,True,-11.768728,-12.959808,correct,True,A
animals,11,Typical,shark,fish,mammal,0.8333333333,A shark is a type of,What kind of animal is a shark?,A shark is a type of,8,8.841724,37,[5.815509796142578],[-2.6665306091308594],29029,"[-1.2254570722579956, 0.9456347823143005, 4.4733357429504395]","[-0.6444013714790344, -1.1806210279464722, -0.9297622442245483]",-6.611526,-10.236797,correct,True,-6.611526,-30.710392,correct,True,-6.611526,-13.652493,correct,True,9.136583,14748,[0.7806140780448914],[2.5950191020965576],24712,"[-0.41354095935821533, 3.869222640991211, 4.199846267700195]","[-1.0479859113693237, -1.6817857027053833, -1.2985860109329224]",-11.349489,-9.62293,incorrect,False,-11.349489,-28.868788,correct,True,-11.349489,-12.543645,correct,True,A
animals,11,Typical,shark,fish,mammal,0.8333333333,A shark is a type of,What kind of animal is a shark?,A shark is a type of,9,9.089289,814,[4.049582004547119],[0.030042171478271484],29998,"[-1.4001879692077637, 0.3794035017490387, 3.518949508666992]","[1.0604228973388672, 1.4713926315307617, 1.6504110097885132]",-8.557068,-10.873858,correct,True,-8.557068,-32.621574,correct,True,-8.557068,-14.006838,correct,True,9.164615,8958,[1.4778786897659302],[-2.6501946449279785],26715,"[-0.6915948390960693, 2.9023070335388184, 3.2073564529418945]","[3.1493630409240723, -0.9062297940254211, 0.18687929213047028]",-10.641569,-10.286328,incorrect,False,-10.641569,-30.858986,correct,True,-10.641569,-12.811043,correct,True,A
animals,11,Typical,shark,fish,mammal,0.8333333333,A shark is a type of,What kind of animal is a shark?,A shark is a type of,10,9.05519,1163,[3.814812660217285],[0.6877294778823853],28510,"[-0.8445817232131958, 0.9533780217170715, 3.87666654586792]","[-2.248922824859619, -1.6879183053970337, 1.1292284727096558]",-8.834604,-10.185095,correct,True,-8.834604,-30.555285,correct,True,-8.834604,-13.4939995,correct,True,9.255278,13557,[0.7111190557479858],[0.7228806018829346],18528,"[0.17860879004001617, 2.359135627746582, 3.027036190032959]","[0.3631519675254822, 1.5690888166427612, 2.57861328125]",-11.120762,-10.03773,incorrect,False,-11.120762,-30.113192,correct,True,-11.120762,-11.653273,correct,True,A
animals,11,Typical,shark,fish,mammal,0.8333333333,A shark is a type of,What kind of animal is a shark?,A shark is a type of,11,9.055777,1499,[3.9732887744903564],[-2.5681064128875732],31118,"[-1.7158308029174805, 0.2555651366710663, 4.121039390563965]","[0.4207499921321869, 1.630210280418396, 4.626076698303223]",-9.023613,-11.024175,correct,True,-9.023613,-33.072525,correct,True,-9.023613,-14.712732,correct,True,9.287594,12174,[0.8785327076911926],[-0.5829218029975891],17885,"[0.2768096625804901, 2.7364003658294678, 3.6630868911743164]","[-1.146032452583313, -0.7182838320732117, 1.8813177347183228]",-10.967905,-9.714868,incorrect,False,-10.967905,-29.144604,correct,True,-10.967905,-11.569628,correct,True,A
animals,11,Typical,shark,fish,mammal,0.8333333333,A shark is a type of,What kind of animal is a shark?,A shark is a type of,12,9.179427,5413,[2.6340434551239014],[0.9328491687774658],30621,"[-1.4059513807296753, 0.7975486516952515, 5.371303558349609]","[0.4911980628967285, 2.5061349868774414, 1.1591286659240723]",-10.1128845,-10.451437,correct,True,-10.1128845,-31.354311,correct,True,-10.1128845,-14.15288,correct,True,9.256619,14669,[0.6628380417823792],[-0.531585693359375],21331,"[-0.06881247460842133, 2.1257829666137695, 3.9075424671173096]","[-0.2948654890060425, 4.989598751068115, 2.353675365447998]",-11.252245,-10.036556,incorrect,False,-11.252245,-30.109669,correct,True,-11.252245,-11.983895,correct,True,A
animals,11,Typical,shark,fish,mammal,0.8333333333,A shark is a type of,What kind of animal is a shark?,A shark is a type of,13,9.1201105,4767,[2.8306920528411865],[0.1912856251001358],30147,"[-1.1223232746124268, 1.5479236841201782, 5.30272912979126]","[-0.28591299057006836, 3.9912774562835693, 1.1443519592285156]",-9.99929,-10.094329,correct,True,-9.99929,-30.282986,correct,True,-9.99929,-13.952305,correct,True,9.274768,16688,[0.4672906696796417],[3.0136220455169678],22218,"[-0.14623798429965973, 4.018521785736084, 4.382050514221191]","[-0.11366647481918335, 2.693143129348755, 2.1393072605133057]",-11.451637,-9.141079,incorrect,False,-11.451637,-27.423237,correct,True,-11.451637,-12.065166,correct,True,A
animals,11,Typical,shark,fish,mammal,0.8333333333,A shark is a type of,What kind of animal is a shark?,A shark is a type of,14,9.166175,6233,[2.59256911277771],[1.7281057834625244],30395,"[-1.1078077554702759, 2.7231616973876953, 5.389649391174316]","[1.0337178707122803, 3.2706055641174316, 0.7769423723220825]",-10.265649,-9.565818,incorrect,False,-10.265649,-28.697453,correct,True,-10.265649,-13.966025,correct,True,9.330977,10493,[1.328074336051941],[2.7175748348236084],24010,"[-0.16269510984420776, 4.464434623718262, 4.675853252410889]","[-0.3174518644809723, 5.320281505584717, 1.3484758138656616]",-10.741943,-8.866536,incorrect,False,-10.741943,-26.59961,correct,True,-10.741943,-12.232714,correct,True,A
animals,11,Typical,shark,fish,mammal,0.8333333333,A shark is a type of,What kind of animal is a shark?,A shark is a type of,15,9.17182,2971,[2.9873197078704834],[1.1322952508926392],28047,"[-0.6038386225700378, 3.6616873741149902, 5.1347737312316895]","[0.6016960144042969, 2.9646553993225098, 2.081935405731201]",-9.57794,-9.0666065,incorrect,False,-9.57794,-27.19982,correct,True,-9.57794,-13.169098,correct,True,9.279842,6669,[1.9575767517089844],[2.137129783630371],25315,"[-0.23567011952400208, 5.835474491119385, 4.640061855316162]","[-3.5272903442382812, 0.3903777003288269, 4.258655548095703]",-10.261406,-8.672254,incorrect,False,-10.261406,-26.01676,correct,True,-10.261406,-12.454653,correct,True,A
animals,11,Typical,shark,fish,mammal,0.8333333333,A shark is a type of,What kind of animal is a shark?,A shark is a type of,16,8.935834,1595,[3.118942975997925],[4.086295127868652],24599,"[-0.29323986172676086, 4.410425662994385, 5.552809238433838]","[-0.3170619010925293, 0.689174473285675, 1.123541235923767]",-9.151226,-8.463206,incorrect,False,-9.151226,-25.38962,correct,True,-9.151226,-12.563409,correct,True,9.18919,5887,[2.3657379150390625],[0.6652887463569641],30377,"[-1.2251696586608887, 5.324998378753662, 5.560060501098633]","[-3.7114267349243164, 4.708286285400391, 2.5340261459350586]",-10.175365,-9.088546,incorrect,False,-10.175365,-27.265636,correct,True,-10.175365,-13.7662735,correct,True,A
animals,11,Typical,shark,fish,mammal,0.8333333333,A shark is a type of,What kind of animal is a shark?,A shark is a type of,17,9.011589,204,[4.3886003494262695],[14.630285263061523],24846,"[-0.3845428228378296, 4.176661014556885, 5.5520853996276855]","[3.5638628005981445, 3.0806591510772705, 2.8625309467315674]",-7.7892113,-8.503158,correct,True,-7.7892113,-25.509472,correct,True,-7.7892113,-12.562354,correct,True,9.129894,8295,[2.302953004837036],[-1.3590744733810425],31651,"[-2.05448842048645, 6.281940937042236, 5.931162357330322]","[-2.2318813800811768, 4.051102161407471, 3.5711324214935303]",-10.548695,-9.177154,incorrect,False,-10.548695,-27.53146,correct,True,-10.548695,-14.906136,correct,True,A
animals,11,Typical,shark,fish,mammal,0.8333333333,A shark is a type of,What kind of animal is a shark?,A shark is a type of,18,6.4366403,4,[9.243782997131348],[0.9391512870788574],12889,"[0.9245902895927429, 4.853382587432861, 6.1787824630737305]","[-0.35582783818244934, 4.504441261291504, 3.1148948669433594]",-3.497898,-7.8812256,correct,True,-3.497898,-23.643677,correct,True,-3.497898,-11.817091,correct,True,9.246161,13278,[1.7170867919921875],[0.8814845681190491],31839,"[-2.3854565620422363, 6.903468132019043, 6.59720516204834]","[0.3681055009365082, 5.14284610748291, 3.114199638366699]",-11.090377,-8.690036,incorrect,False,-11.090377,-26.070108,correct,True,-11.090377,-15.192922,correct,True,A
animals,11,Typical,shark,fish,mammal,0.8333333333,A shark is a type of,What kind of animal is a shark?,A shark is a type of,19,8.092598,2,[9.024478912353516],[5.0079426765441895],14820,"[0.7679375410079956, 5.750792026519775, 6.639275074005127]","[1.3554774522781372, 3.171114206314087, 2.62172269821167]",-3.4021857,-7.4582114,correct,True,-3.4021857,-22.374634,correct,True,-3.4021857,-11.658727,correct,True,9.236905,10774,[1.7336149215698242],[1.381003975868225],31579,"[-2.0285301208496094, 7.689274787902832, 6.8695173263549805]","[-2.2272984981536865, 2.2683732509613037, 4.175246715545654]",-10.803795,-8.142222,incorrect,False,-10.803795,-24.426666,correct,True,-10.803795,-14.565941,correct,True,A
animals,11,Typical,shark,fish,mammal,0.8333333333,A shark is a type of,What kind of animal is a shark?,A shark is a type of,20,7.8067055,2,[9.832770347595215],[3.455508232116699],11208,"[1.1564271450042725, 6.152713298797607, 6.864858627319336]","[0.45790427923202515, 1.1371272802352905, 6.856875419616699]",-2.6196413,-7.174969,correct,True,-2.6196413,-21.524908,correct,True,-2.6196413,-11.295984,correct,True,9.2068815,11802,[1.8274863958358765],[0.6606153249740601],31778,"[-2.3142731189727783, 7.619195938110352, 7.520173072814941]","[-0.4680505096912384, 1.3149511814117432, 6.068184852600098]",-10.922693,-8.242538,incorrect,False,-10.922693,-24.727615,correct,True,-10.922693,-15.064452,correct,True,A
