task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,31,state,New Mexico,has_competitor,Santa Fe,Albuquerque,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,2,2.6098485,10175,"[-10.766341209411621, -7.00435733795166]","[-8.834492683410645, -28.57151222229004]",24897,[-13.284238815307617],[-16.281953811645508],-16.323069,-19.125008,correct,True,-32.646137,-19.125008,incorrect,False,-16.60711,-19.125008,correct,True
capitals-recall,31,state,New Mexico,has_competitor,Santa Fe,Albuquerque,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,3,2.137712,6430,"[-10.569143295288086, -10.848605155944824]","[-7.639605522155762, -22.825794219970703]",26529,[-14.446503639221191],[-13.155309677124023],-14.861687,-19.594244,correct,True,-29.723373,-19.594244,incorrect,False,-15.716883,-19.594244,correct,True
capitals-recall,31,state,New Mexico,has_competitor,Santa Fe,Albuquerque,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,4,2.0383527,2800,"[-10.123795509338379, -13.59439468383789]","[-32.21427536010742, -24.85028648376465]",20805,[-14.71024227142334],[-27.099170684814453],-13.212395,-18.358389,correct,True,-26.42479,-18.358389,incorrect,False,-13.771942,-18.358389,correct,True
capitals-recall,31,state,New Mexico,has_competitor,Santa Fe,Albuquerque,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,5,2.0717285,2897,"[-15.836536407470703, -16.197498321533203]","[-13.234124183654785, -19.64154815673828]",10334,[-18.697467803955078],[-15.53777027130127],-13.046246,-18.156397,correct,True,-26.092491,-18.156397,incorrect,False,-15.295465,-18.156397,correct,True
capitals-recall,31,state,New Mexico,has_competitor,Santa Fe,Albuquerque,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,6,2.451209,710,"[-16.387950897216797, -18.407785415649414]","[-21.972347259521484, -10.828667640686035]",3730,[-19.303232192993164],[-27.829120635986328],-10.633326,-14.13249,correct,True,-21.266651,-14.13249,incorrect,False,-11.217209,-14.13249,correct,True
capitals-recall,31,state,New Mexico,has_competitor,Santa Fe,Albuquerque,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,7,1.9996192,337,"[-18.945510864257812, -17.73174285888672]","[-24.207929611206055, -1.681299090385437]",3189,[-22.86329460144043],[-25.081924438476562],-9.099331,-14.448583,correct,True,-18.198662,-14.448583,incorrect,False,-10.530799,-14.448583,correct,True
capitals-recall,31,state,New Mexico,has_competitor,Santa Fe,Albuquerque,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,8,2.6959796,253,"[-21.315597534179688, -15.096571922302246]","[-18.027584075927734, -4.598362922668457]",1653,[-24.56199073791504],[-5.051971435546875],-7.494024,-12.781466,correct,True,-14.988048,-12.781466,incorrect,False,-9.535072,-12.781466,correct,True
capitals-recall,31,state,New Mexico,has_competitor,Santa Fe,Albuquerque,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,9,3.3024259,43,"[-21.3376407623291, -12.678832054138184]","[-90.07853698730469, -33.180885314941406]",10,[-19.261449813842773],[-86.36486053466797],-6.438241,-4.3824067,incorrect,False,-12.876482,-4.3824067,incorrect,False,-6.4585977,-4.3824067,incorrect,False
capitals-recall,31,state,New Mexico,has_competitor,Santa Fe,Albuquerque,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,10,4.8428273,67,"[-56.569435119628906, -21.670499801635742]","[-115.27406311035156, -72.55374908447266]",7,[-53.3965950012207],[-116.32610321044922],-4.6389966,-3.3801177,incorrect,False,-9.277993,-3.3801177,incorrect,False,-6.5529575,-3.3801177,incorrect,False
capitals-recall,31,state,New Mexico,has_competitor,Santa Fe,Albuquerque,What is the capital of New Mexico?,The capital of New Mexico is,0.0901,0.557,6.182019978,The capital of New Mexico is,11,5.8509727,139,"[-100.35977935791016, -57.06011199951172]",,22,[-98.45845794677734],,-3.810004,-5.3867536,correct,True,-7.620008,-5.3867536,incorrect,False,-7.288075,-5.3867536,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,0,3.7247345,44948,[-12.523056030273438],[-26.365882873535156],1382,"[-3.4498064517974854, 15.053009033203125]","[-21.802091598510742, -18.86073112487793]",-20.26559,-5.630795,incorrect,False,-20.26559,-11.26159,incorrect,False,-20.26559,-11.192341,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,1,2.7369943,44347,[-15.750944137573242],[-10.745443344116211],2141,"[-6.428481101989746, 11.315052032470703]","[-13.799363136291504, -3.319132089614868]",-22.673246,-6.6844635,incorrect,False,-22.673246,-13.368927,incorrect,False,-22.673246,-13.350784,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,2,2.5541115,37077,[-15.605856895446777],[-11.49813175201416],1871,"[-7.7348151206970215, 10.71267032623291]","[-12.59592056274414, -12.75350284576416]",-21.210611,-6.677678,incorrect,False,-21.210611,-13.355356,incorrect,False,-21.210611,-13.33957,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,3,2.1023297,29157,[-15.42846393585205],[-11.988966941833496],2317,"[-9.154955863952637, 8.494654655456543]","[-7.165216445922852, -11.576722145080566]",-20.127913,-6.9409833,incorrect,False,-20.127913,-13.881967,incorrect,False,-20.127913,-13.8544035,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,4,1.7041955,21143,[-15.380806922912598],[-21.188720703125],1001,"[-9.070043563842773, 5.853877544403076]","[-26.273984909057617, -16.538860321044922]",-18.737803,-6.2350526,incorrect,False,-18.737803,-12.470105,incorrect,False,-18.737803,-12.42704,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,5,1.68223,10437,[-17.995534896850586],[-15.795670509338379],1579,"[-13.987793922424316, 2.9571399688720703]","[-17.227645874023438, 7.319189548492432]",-18.35161,-7.1801505,incorrect,False,-18.35161,-14.360301,incorrect,False,-18.35161,-14.34387,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,6,2.0259652,2918,[-18.776453018188477],[-30.170347213745117],748,"[-16.538537979125977, 5.700257778167725]","[-27.0532169342041, -0.26266929507255554]",-13.863247,-5.816608,incorrect,False,-13.863247,-11.633216,incorrect,False,-13.863247,-11.625332,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,7,1.4227223,2710,[-22.88540267944336],[-25.314456939697266],692,"[-20.573841094970703, 6.372782230377197]","[-22.24126434326172, -15.90032958984375]",-14.489269,-6.093301,incorrect,False,-14.489269,-12.186602,incorrect,False,-14.489269,-12.177708,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,8,3.0483105,1264,[-24.68614387512207],[-11.673051834106445],303,"[-22.268386840820312, 2.634519100189209]","[-9.774185180664062, 15.282713890075684]",-12.097549,-4.8417196,incorrect,False,-12.097549,-9.683439,incorrect,False,-12.097549,-9.679792,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,9,2.583963,77,[-21.60879898071289],[-92.43659210205078],18,"[-19.461660385131836, 7.981293201446533]","[-89.29613494873047, -54.91432189941406]",-7.5947495,-2.7242296,incorrect,False,-7.5947495,-5.448459,incorrect,False,-7.5947495,-5.447611,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,10,4.8585553,75,[-57.96211624145508],[-113.88255310058594],10,"[-55.430110931396484, -18.077159881591797]","[-110.74346923828125, -60.7855110168457]",-6.5909863,-2.037682,incorrect,False,-6.5909863,-4.075364,incorrect,False,-6.5909863,-4.058981,incorrect,False
capitals-recall,32,state,New York,has_competitor,Albany,New York,What is the capital of New York?,The capital of New York is,0.103,7.937,77.05825243,The capital of New York is,11,6.1559186,171,[-99.56693267822266],,13,"[-96.93052673339844, -47.1796760559082]",,-7.2954845,-2.3990505,incorrect,False,-7.2954845,-4.798101,incorrect,False,-7.2954845,-4.6590786,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,0,3.6568305,31255,[-9.829641342163086],[-25.07069206237793],18385,[-8.081409454345703],[-21.434589385986328],-17.659578,-15.911347,incorrect,False,-17.659578,-15.911347,incorrect,False,-17.659578,-15.911347,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,1,2.84884,32640,[-12.652960777282715],[-16.13143539428711],17208,[-10.2609281539917],[-10.168278694152832],-20.022484,-17.630451,incorrect,False,-20.022484,-17.630451,incorrect,False,-20.022484,-17.630451,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,2,2.8020518,28354,[-13.59408187866211],[-14.658526420593262],9354,[-10.318099021911621],[-14.951069831848145],-19.565872,-16.289888,incorrect,False,-19.565872,-16.289888,incorrect,False,-19.565872,-16.289888,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,3,2.2350326,24917,[-14.342657089233398],[-15.273788452148438],9604,[-11.473376274108887],[-19.14777183532715],-19.61265,-16.74337,incorrect,False,-19.61265,-16.74337,incorrect,False,-19.61265,-16.74337,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,4,2.247203,15931,[-15.182290077209473],[-23.078081130981445],8424,[-13.534109115600586],[-19.5904598236084],-17.80756,-16.159378,incorrect,False,-17.80756,-16.159378,incorrect,False,-17.80756,-16.159378,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,5,2.2823727,10663,[-18.362030029296875],[-26.399900436401367],3958,[-15.938224792480469],[-23.50676155090332],-18.422306,-15.998501,incorrect,False,-18.422306,-15.998501,incorrect,False,-18.422306,-15.998501,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,6,2.5683615,10918,[-22.4698543548584],[-22.34915542602539],3225,[-19.493051528930664],[-22.842260360717773],-17.051882,-14.075079,incorrect,False,-17.051882,-14.075079,incorrect,False,-17.051882,-14.075079,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,7,1.4879293,5760,[-23.976667404174805],[-17.664505004882812],1834,[-21.622468948364258],[-16.12351417541504],-16.542236,-14.188037,incorrect,False,-16.542236,-14.188037,incorrect,False,-16.542236,-14.188037,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,8,3.0657408,1384,[-23.365747451782227],[-16.213333129882812],378,[-21.065494537353516],[-14.785672187805176],-12.49382,-10.193567,incorrect,False,-12.49382,-10.193567,incorrect,False,-12.49382,-10.193567,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,9,4.1862135,51,[-22.18779945373535],[-90.257080078125],7,[-19.9962158203125],[-91.03260040283203],-5.922394,-3.7308102,incorrect,False,-5.922394,-3.7308102,incorrect,False,-5.922394,-3.7308102,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,10,5.234123,10,[-57.381622314453125],[-120.65359497070312],6,[-56.52482604980469],[-119.689453125],-3.9942827,-3.1374865,incorrect,False,-3.9942827,-3.1374865,incorrect,False,-3.9942827,-3.1374865,incorrect,False
capitals-recall,33,state,North Carolina,has_competitor,Raleigh,Charlotte,What is the capital of North Carolina?,The capital of North Carolina is,0.494,0.935,1.892712551,The capital of North Carolina is,11,6.0007052,35,[-103.48002624511719],,14,[-102.43075561523438],,-5.66938,-4.6201096,incorrect,False,-5.66938,-4.6201096,incorrect,False,-5.66938,-4.6201096,incorrect,False
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,0,3.7880301,897,"[-3.3983027935028076, 5.514545440673828, 2.0510518550872803, -3.5653555393218994]","[-11.046170234680176, -5.207512855529785, -10.902687072753906, -9.593623161315918]",27168,[-9.967930793762207],[-20.17943572998047],-11.575449,-17.02653,correct,True,-46.301796,-17.02653,incorrect,False,-10.456901,-17.02653,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,1,2.837158,1013,"[-4.310733318328857, 6.249052047729492, 0.8163087368011475, -3.768066644668579]","[-14.697891235351562, -6.555873870849609, -2.2039849758148193, -12.162426948547363]",29079,[-11.815566062927246],[-18.494930267333984],-12.458641,-19.28807,correct,True,-49.834564,-19.28807,incorrect,False,-11.78324,-19.28807,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,2,2.728502,946,"[-5.967476844787598, 5.292220592498779, 2.242041826248169, -4.886767864227295]","[-7.878674507141113, -21.43138313293457, -11.665163040161133, -15.7050142288208]",26051,[-13.227885246276855],[-18.800289154052734],-11.454075,-19.123747,correct,True,-45.8163,-19.123747,incorrect,False,-11.863335,-19.123747,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,3,2.2538698,793,"[-6.396396636962891, 2.62003231048584, -0.48154789209365845, -7.1413493156433105]","[-14.107537269592285, -13.063254356384277, 5.519693374633789, -2.7116456031799316]",30771,[-14.917667388916016],[-26.737979888916016],-10.822852,-20.453732,correct,True,-43.29141,-20.453732,incorrect,False,-11.932459,-20.453732,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,4,2.2371833,493,"[-8.189288139343262, 0.12723569571971893, 2.789299249649048, -5.1055908203125]","[-23.957462310791016, -35.59700393676758, -17.245182037353516, 29.246232986450195]",34497,[-18.27228355407715],[-25.137306213378906],-9.464246,-21.323687,correct,True,-37.856983,-21.323687,incorrect,False,-11.240688,-21.323687,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,5,2.2493112,837,"[-12.546915054321289, -6.395807266235352, -0.8574104309082031, 10.390006065368652]","[-21.7130184173584, -8.136300086975098, -9.395153045654297, 7.872319221496582]",27577,[-21.729244232177734],[-23.915651321411133],-8.781599,-22.28161,correct,True,-35.126396,-22.28161,incorrect,False,-13.099285,-22.28161,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,6,2.5595655,839,"[-16.709251403808594, -6.508077621459961, -1.7543532848358154, 14.550077438354492]","[-25.66444969177246, -14.132534980773926, -45.14164352416992, -30.942691802978516]",19496,[-24.633920669555664],[-27.549196243286133],-7.5210514,-19.724869,correct,True,-30.084206,-19.724869,incorrect,False,-11.800203,-19.724869,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,7,1.7727039,1201,"[-20.551483154296875, -8.375690460205078, -14.655651092529297, 3.839616060256958]","[-20.807632446289062, -18.584972381591797, -1.0338271856307983, -24.323497772216797]",16410,[-27.250810623168945],[-20.952924728393555],-6.6396785,-20.14058,correct,True,-26.558714,-20.14058,incorrect,False,-13.441254,-20.14058,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,8,3.0963686,739,"[-21.915054321289062, -11.130605697631836, -11.789194107055664, -2.847275495529175]","[-33.85144805908203, -10.011188507080078, -30.342697143554688, -2.1003644466400146]",7190,[-26.937440872192383],[-17.62230682373047],-5.8275027,-16.601324,correct,True,-23.31001,-16.601324,incorrect,False,-11.578939,-16.601324,correct,True
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,9,3.3781085,891,"[-27.35335922241211, -11.259822845458984, -20.3896541595459, -0.6663517355918884]","[-94.84166717529297, -45.13356018066406, -48.47003173828125, -82.22232818603516]",321,[-25.411094665527344],[-94.41590881347656],-4.670379,-9.522339,correct,True,-18.681517,-9.522339,incorrect,False,-11.464603,-9.522339,incorrect,False
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,10,4.7481775,413,"[-62.91176223754883, -28.666217803955078, -40.92305374145508, -37.24647521972656]","[-119.06300354003906, -88.42797088623047, -101.93218994140625, -110.62486267089844]",114,[-61.20432662963867],[-122.97440338134766],-2.798684,-7.14494,correct,True,-11.194736,-7.14494,incorrect,False,-8.852379,-7.14494,incorrect,False
capitals-recall,34,state,North Dakota,has_competitor,Bismarck,Fargo,What is the capital of North Dakota?,The capital of North Dakota is,0.076,0.138,1.815789474,The capital of North Dakota is,11,5.581007,243,"[-106.40020751953125, -69.67901611328125, -85.15544891357422, -94.10821533203125]",,277,[-106.51564025878906],,-1.9826708,-7.9657564,correct,True,-7.930683,-7.9657564,correct,True,-7.850317,-7.9657564,correct,True
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,0,3.715814,12654,[-8.02032470703125],[-14.357972145080566],10180,[-7.565084934234619],[-12.14490795135498],-14.98225,-14.52701,incorrect,False,-14.98225,-14.52701,incorrect,False,-14.98225,-14.52701,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,1,2.9041882,11301,[-8.85228157043457],[-17.176607131958008],8219,[-8.112698554992676],[-8.678970336914062],-16.552176,-15.8125925,incorrect,False,-16.552176,-15.8125925,incorrect,False,-16.552176,-15.8125925,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,2,2.7578273,10584,[-10.129043579101562],[-14.215707778930664],3947,[-8.060973167419434],[-20.984437942504883],-16.618727,-14.550655,incorrect,False,-16.618727,-14.550655,incorrect,False,-16.618727,-14.550655,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,3,2.0900767,10567,[-11.1957426071167],[-31.758926391601562],10569,[-11.195901870727539],[-22.50496482849121],-16.759043,-16.759201,correct,True,-16.759043,-16.759201,correct,True,-16.759043,-16.759201,correct,True
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,4,1.940197,15041,[-16.499889373779297],[-31.4942684173584],6195,[-14.299493789672852],[-22.85881996154785],-17.449291,-15.248897,incorrect,False,-17.449291,-15.248897,incorrect,False,-17.449291,-15.248897,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,5,2.2104406,19483,[-21.82408332824707],[-16.910280227661133],4500,[-17.63886833190918],[-12.925893783569336],-20.093662,-15.908446,incorrect,False,-20.093662,-15.908446,incorrect,False,-20.093662,-15.908446,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,6,2.4921465,7759,[-22.503637313842773],[-21.79673194885254],612,[-17.731403350830078],[-18.61963653564453],-15.776611,-11.004377,incorrect,False,-15.776611,-11.004377,incorrect,False,-15.776611,-11.004377,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,7,1.6890802,4680,[-23.868600845336914],[-24.737594604492188],298,[-19.028881072998047],[-19.233247756958008],-15.460878,-10.621159,incorrect,False,-15.460878,-10.621159,incorrect,False,-15.460878,-10.621159,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,8,3.1390882,2558,[-25.390928268432617],[-22.978843688964844],103,[-19.981603622436523],[-11.773906707763672],-13.191895,-7.78257,incorrect,False,-13.191895,-7.78257,incorrect,False,-13.191895,-7.78257,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,9,3.368426,421,[-25.920194625854492],[-92.53092193603516],3,[-18.194883346557617],[-89.9665756225586],-10.036843,-2.3115323,incorrect,False,-10.036843,-2.3115323,incorrect,False,-10.036843,-2.3115323,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,10,3.918528,107,[-60.76606750488281],[-113.90994262695312],2,[-55.062068939208984],[-115.06495666503906],-7.5032997,-1.7993011,incorrect,False,-7.5032997,-1.7993011,incorrect,False,-7.5032997,-1.7993011,incorrect,False
capitals-recall,35,state,Oregon,has_competitor,Salem,Portland,What is the capital of Oregon?,The capital of Oregon is,0.178,0.615,3.45505618,The capital of Oregon is,11,6.145747,98,[-101.59615325927734],,8,[-98.65216827392578],,-6.8786306,-3.9346457,incorrect,False,-6.8786306,-3.9346457,incorrect,False,-6.8786306,-3.9346457,incorrect,False
capitals-recall,36,state,Pennsylvania,has_competitor,Harrisburg,Philadelphia,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,The capital of Pennsylvania is,0,3.7823339,19782,"[-8.103041648864746, 8.164457321166992]","[-17.626150131225586, -31.671432495117188]",3242,[-4.517968654632568],[-19.590545654296875],-9.398238,-12.437822,correct,True,-18.796476,-12.437822,incorrect,False,-16.022894,-12.437822,incorrect,False
capitals-recall,36,state,Pennsylvania,has_competitor,Harrisburg,Philadelphia,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,The capital of Pennsylvania is,1,2.8970418,17283,"[-9.7983980178833, 3.3523013591766357]","[-13.510629653930664, -9.383084297180176]",4128,[-6.506588459014893],[-8.101099014282227],-9.622078,-14.37228,correct,True,-19.244156,-14.37228,incorrect,False,-17.66409,-14.37228,incorrect,False
capitals-recall,36,state,Pennsylvania,has_competitor,Harrisburg,Philadelphia,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,The capital of Pennsylvania is,2,2.8106031,14027,"[-10.513617515563965, 2.566744804382324]","[-15.168797492980957, -31.554903030395508]",1889,[-6.401182651519775],[-14.708281517028809],-8.837075,-13.149017,correct,True,-17.67415,-13.149017,incorrect,False,-17.261452,-13.149017,incorrect,False
capitals-recall,36,state,Pennsylvania,has_competitor,Harrisburg,Philadelphia,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,The capital of Pennsylvania is,3,2.464232,15895,"[-11.885947227478027, -2.3571152687072754]","[-23.710899353027344, -22.51296043395996]",2788,[-8.041534423828125],[-21.653060913085938],-9.331009,-13.875915,correct,True,-18.662018,-13.875915,incorrect,False,-17.720325,-13.875915,incorrect,False
capitals-recall,36,state,Pennsylvania,has_competitor,Harrisburg,Philadelphia,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,The capital of Pennsylvania is,4,2.502817,15636,"[-15.111922264099121, -5.202089309692383]","[-17.23617172241211, -35.77882385253906]",2423,[-11.1099853515625],[-20.758953094482422],-8.8766165,-13.325318,correct,True,-17.753233,-13.325318,incorrect,False,-17.327255,-13.325318,incorrect,False
capitals-recall,36,state,Pennsylvania,has_competitor,Harrisburg,Philadelphia,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,The capital of Pennsylvania is,5,2.6041842,7200,"[-16.974929809570312, -9.991819381713867]","[-20.975576400756836, -5.067142486572266]",1679,[-14.008086204528809],[-14.108386993408203],-8.706967,-13.805366,correct,True,-17.413935,-13.805366,incorrect,False,-16.77221,-13.805366,incorrect,False
capitals-recall,36,state,Pennsylvania,has_competitor,Harrisburg,Philadelphia,What is the capital of Pennsylvania?,The capital of Pennsylvania is,0.05,1.517,30.34,The capital of Pennsylvania is,6,2.9201682,5277,"[-19.68497085571289, -8.955912590026855]","[-24.550722122192383, -10.698545455932617]",331,[-14.903079986572266],[-23.24789047241211],-7.4230742,-9.841829,correct,True,-14.8461485,-9.841829,incorrect,False,-14.62372,-9.841829,incorrect,False
