model,item_id,condition,entity,correct,intuitive,population_ratio,auc_boost_neg,auc_boost_pos,layer_argmax_boost,output_entropy,output_rank_correct,output_logprob_correct,output_logprobdiff,auc_entropy,layer_biggest_change_entropy,auc_rank_correct,layer_biggest_change_rank_correct,auc_logprob_correct,layer_biggest_change_logprob_correct,auc_logprobdiff_pos,auc_logprobdiff_neg,layer_biggest_change_logprobdiff,control_auc_entropy,control_layer_biggest_change_entropy,control_auc_rank_correct,control_layer_biggest_change_rank_correct,control_auc_logprob_correct,control_layer_biggest_change_logprob_correct,control_auc_logprobdiff_pos,control_auc_logprobdiff_neg,control_layer_biggest_change_logprobdiff
Llama-2-13b-hf,36,intuitive_first,Pennsylvania,Harrisburg,Philadelphia,30.34,48.416445223884416,115.81938417552908,24,2.9692097,1.0,-0.8526171,3.9335949,178.52813317200003,18,14.145188010432904,25,267.30188331579996,24,82.4707850842,35.106075700000005,24,177.06120072000002,16,0.02607919446218529,16,471.042035,38,43.94697250000001,4.779697499999999,7
Llama-2-13b-hf,37,correct_first,South Dakota,Pierre,Sioux Falls,15.57971014,45.38532443214514,91.93528483439559,26,3.748027,1.0,-1.4990587,2.5523273,186.80556080999997,18,11.702217953980236,38,250.30438475,23,150.97354864999997,9.7375105,26,177.06120072000002,16,0.015097037556826006,9,487.17067099999997,38,43.565529999999995,6.3831504999999975,18
Llama-2-13b-hf,37,intuitive_first,South Dakota,Pierre,Sioux Falls,15.57971014,58.89653131153932,98.97610504126375,26,2.989059,1.0,-0.8173478,2.7308769,185.41925910999998,18,11.618302362409251,38,255.05147551000002,20,127.31577128999999,8.773930500000002,26,177.06120072000002,16,0.015097037556826006,9,487.17067099999997,38,43.565529999999995,6.3831504999999975,18
Llama-2-13b-hf,38,correct_first,Texas,Austin,Houston,2.349848332,15.755754440072483,76.49287212229041,35,2.7456079,1.0,-0.70399976,4.2505662399999995,159.23104405099997,14,17.715060270327832,22,201.99920437199998,15,126.751359628,0.4252805999999998,1,177.06120072000002,16,0.03862825518043521,31,479.81488449999995,38,51.72419699999999,0.7872339999999998,0
Llama-2-13b-hf,38,intuitive_first,Texas,Austin,Houston,2.349848332,15.196261940149153,88.09448780864867,35,2.3133616,1.0,-0.50059295,4.663913050000001,159.3123066,14,18.886356045892356,21,198.7225061268,15,145.8604915732,0.1516220000000006,20,177.06120072000002,16,0.03862825518043521,31,479.81488449999995,38,51.72419699999999,0.7872339999999998,0
Llama-2-13b-hf,39,correct_first,Vermont,Montpelier,Burlington,5.620253165,60.78149881946207,91.575353545445,23,2.786628,1.0,-0.83089775,2.05866625,172.96636110000003,15,5.515239991859502,38,320.74192414999993,23,71.11256365000003,16.984056000000002,23,177.06120072000002,16,0.003157477417287131,33,541.6987295,38,32.7450175,1.7987015000000017,0
Llama-2-13b-hf,39,intuitive_first,Vermont,Montpelier,Burlington,5.620253165,54.68378724906686,89.7590470130478,23,2.474357,1.0,-0.6193664,2.5467986,180.06744441,18,8.191222301711106,34,298.78209641,23,77.93315429000002,13.099814000000002,23,177.06120072000002,16,0.003157477417287131,33,541.6987295,38,32.7450175,1.7987015000000017,0
Llama-2-13b-hf,40,correct_first,Virginia,Richmond,Virginia Beach,1.948051948,29.795130162380154,51.33938415921551,36,3.4706752,1.0,-1.1131952,3.2642281000000004,186.0577376,14,13.162442750626647,25,252.51917877,20,51.175072670000006,6.10340895,1,177.06120072000002,16,0.04260220795987475,12,452.31270249999994,38,141.2904475,0.0,7
Llama-2-13b-hf,40,intuitive_first,Virginia,Richmond,Virginia Beach,1.948051948,28.526258242197592,52.47998242517804,36,3.1272078,1.0,-0.9064062,3.4989767999999994,183.57799904,14,14.142027854085583,25,247.2109279,20,51.405259449999996,7.136341500000004,1,177.06120072000002,16,0.04260220795987475,12,452.31270249999994,38,141.2904475,0.0,7
Llama-2-13b-hf,41,correct_first,Washington,Olympia,Seattle,13.70967742,53.72404848576306,105.15228188948879,25,1.6797844,1.0,-0.33570108,4.82605352,155.7057924046,14,14.288020901297582,26,244.68302422194,25,116.81826737806,41.060494,25,177.06120072000002,16,0.008703641705475367,13,502.83153649999997,0,11.634350500000002,29.626558000000003,16
Llama-2-13b-hf,41,intuitive_first,Washington,Olympia,Seattle,13.70967742,46.03088105158444,111.7614372973191,25,1.7554,1.0,-0.36154595,5.19665705,162.2274426866,14,15.02282786840698,25,228.6220460348,16,134.6465204652,17.614100800000003,25,177.06120072000002,16,0.008703641705475367,13,502.83153649999997,0,11.634350500000002,29.626558000000003,16
Llama-2-13b-hf,42,correct_first,Wisconsin,Madison,Milwaukee,1.940140845,26.756274602075575,84.57547239061225,33,3.0788174,1.0,-0.9850088,3.5387972000000003,168.50050412000002,14,8.262765176525765,33,267.878162572,22,117.39385042800002,0.0,33,177.06120072000002,16,0.0023712795256133927,37,558.443297,3,61.67787949999999,3.6192215,3
Llama-2-13b-hf,42,intuitive_first,Wisconsin,Madison,Milwaukee,1.940140845,25.456651164400427,90.9308051097383,33,2.963688,1.0,-0.87691593,3.9167938700000002,173.26445912,14,9.045785621178734,33,256.15440482400004,22,130.874289676,0.0,33,177.06120072000002,16,0.0023712795256133927,37,558.443297,3,61.67787949999999,3.6192215,3
Llama-2-70b-hf,1,correct_first,Australia,Canberra,Sydney,10.86749482,84.63186892001727,258.3012530337701,55,1.4848844,1.0,-0.26706266,3.40301414,411.23385081749996,40,28.667795383833592,53,540.1770504134801,41,188.57980848652008,132.78692901999997,55,385.95870492,37,0.017124252887756576,77,1014.6635455,78,17.760074999999993,52.74270799999999,5
Llama-2-70b-hf,1,intuitive_first,Australia,Canberra,Sydney,10.86749482,88.07211855846232,230.25007645389408,55,1.4229505,1.0,-0.26522923,2.90268997,392.8744392941,37,28.596142196615475,54,542.0757202432139,39,149.96521065678604,146.74397633999996,55,385.95870492,37,0.017124252887756576,77,1014.6635455,78,17.760074999999993,52.74270799999999,5
Llama-2-70b-hf,2,correct_first,Brazil,Brasilia,Rio de Janeiro,2.790180361,76.03594105889054,148.4854277987627,51,2.0465286,1.0,-0.43875077,3.71929823,400.4034287,40,36.60721037618427,43,405.32581334400004,39,243.08717605600003,33.13436179999999,43,385.95870492,37,0.025879265719318097,7,927.4815120000001,78,93.96800250000004,1.9862214999999992,3
Llama-2-70b-hf,2,intuitive_first,Brazil,Brasilia,Rio de Janeiro,2.790180361,79.38118461880435,124.38499508807425,43,2.5483575,1.0,-0.7091698,2.7930412000000002,405.55353308,40,36.530978496579465,43,410.10134813499997,41,163.66932266500004,33.2173055,43,385.95870492,37,0.025879265719318097,7,927.4815120000001,78,93.96800250000004,1.9862214999999992,3
Llama-2-70b-hf,3,correct_first,Canada,Ottawa,Toronto,4.430716724,50.049156336062076,212.41151434683252,50,1.6813217,1.0,-0.30713105,4.03798845,384.52152317654,43,37.687913360881325,42,521.365587380232,39,366.626095119768,73.28650479999997,47,385.95870492,37,0.04510756246027635,39,887.0351395,78,137.63475599999998,0.0,4
Llama-2-70b-hf,3,intuitive_first,Canada,Ottawa,Toronto,4.430716724,47.624404938076424,201.1214148344121,50,1.5693233,1.0,-0.2894191,3.8825255,357.2074312792,37,38.25399002764501,41,517.513828901706,39,349.594837098294,77.90630109999996,50,385.95870492,37,0.04510756246027635,39,887.0351395,78,137.63475599999998,0.0,4
Llama-2-70b-hf,4,correct_first,India,New Delhi,Mumbai,107.2815534,66.4114455830977,166.48304177888255,62,2.810046,1.0,-0.75056297,2.78455063,452.86709901999996,40,24.455545358464995,51,591.4445423625,51,337.6229039375,11.062600000000007,62,385.95870492,37,0.04458976390055089,73,1018.9842120000001,78,60.84847550000002,3.4237874999999995,4
Llama-2-70b-hf,4,intuitive_first,India,New Delhi,Mumbai,107.2815534,64.59547645828411,204.17746813834577,62,1.9530143,1.0,-0.3964141,4.2119295,447.808705867,40,25.110041381809587,51,580.1507242205,51,407.31040647949993,11.65493,62,385.95870492,37,0.04458976390055089,73,1018.9842120000001,78,60.84847550000002,3.4237874999999995,4
Llama-2-70b-hf,5,correct_first,Morrocco,Rabat,Marrakesh,0.5371287129,73.14364607636773,265.81641940406865,47,1.7594159,1.0,-0.32649073,4.03210467,357.1974793538001,31,32.43423780473037,47,507.06260989399505,41,459.45497000600506,1.597857999999997,47,385.95870492,37,0.06266812733587396,13,880.1757165,78,190.30889899999994,0.7261670000000002,11
Llama-2-70b-hf,5,intuitive_first,Morrocco,Rabat,Marrakesh,0.5371287129,73.3411290099414,241.03102504124473,47,2.2923055,1.0,-0.50404155,3.60923015,366.47964938309997,31,32.44554846423515,47,512.87988038115,41,421.3814034188501,1.7853425000000005,47,385.95870492,37,0.06266812733587396,13,880.1757165,78,190.30889899999994,0.7261670000000002,11
Llama-2-70b-hf,6,correct_first,New Zealand,Wellington,Auckland,3.997663551,92.68662333582752,337.2115810836263,66,1.6989568,1.0,-0.36375773,4.55745587,396.8195927764,40,33.77885616794404,46,459.02683888283,43,704.2466312171701,3.0911989999999996,66,385.95870492,37,0.07194165444469208,69,952.8172105000001,78,60.499166,6.665028000000001,12
Llama-2-70b-hf,6,intuitive_first,New Zealand,Wellington,Auckland,3.997663551,92.5807466578347,313.69221586348533,66,1.8963764,1.0,-0.47097942,4.24486808,393.8569644523999,40,32.97049129884022,47,464.09286326770996,43,681.2849000322899,3.4606594999999984,66,385.95870492,37,0.07194165444469208,69,952.8172105000001,78,60.499166,6.665028000000001,12
Llama-2-70b-hf,7,correct_first,Pakistan,Islamabad,Karachi,13.92307692,115.20457048945468,141.51695298153203,47,2.8799357,1.0,-0.7696999,2.6549881,420.6183696,40,30.80725138113051,49,488.158722221,43,163.407578279,1.7293129999999977,5,385.95870492,37,0.016389586771316772,78,967.903593,78,84.547513,7.858368499999997,5
Llama-2-70b-hf,7,intuitive_first,Pakistan,Islamabad,Karachi,13.92307692,118.1961086785566,135.17006347389054,47,2.6693883,1.0,-0.71773255,2.66717425,421.86422491,40,30.972632579897166,49,484.02045575200003,43,137.48000167799998,1.9187529999999988,5,385.95870492,37,0.016389586771316772,78,967.903593,78,84.547513,7.858368499999997,5
Llama-2-70b-hf,8,correct_first,South Africa,Pretoria,Johannesburg,2.133333333,175.66526001566587,201.6771713342919,75,3.3313785,0.5,-2.0471005,2.7414750999999997,385.746014272,39,10.155177513783814,72,886.8758166232001,66,45.5261701768,466.36769831200013,75,385.95870492,37,0.038319449507524174,76,1045.3753895,78,48.376253500000004,48.4641575,0
Llama-2-70b-hf,8,intuitive_first,South Africa,Pretoria,Johannesburg,2.133333333,200.64521589272226,194.41521858052252,75,3.3819742,0.5,-2.2753584,1.5107936999999998,381.564028518,39,8.002434780686206,73,958.3273489630001,66,27.677518637,545.3916628658998,75,385.95870492,37,0.038319449507524174,76,1045.3753895,78,48.376253500000004,48.4641575,0
Llama-2-70b-hf,9,correct_first,Switzerland,Bern,Zurich,3.247767857,76.30943879588679,181.97776897447284,53,2.9473135,1.0,-0.8742384,3.1470309000000003,403.05868239769995,40,31.60254597174449,49,471.59376901295,43,277.35940828705,20.266451099999998,53,385.95870492,37,0.01067375978606222,28,993.5111415,78,36.7173435,36.91998000000002,7
Llama-2-70b-hf,9,intuitive_first,Switzerland,Bern,Zurich,3.247767857,77.42005132822806,138.12279114320467,53,3.4377048,1.0,-1.4594837,1.8165663,406.539809058,40,31.11579340368947,49,480.1070920328,39,152.50386556720002,22.387046199999997,12,385.95870492,37,0.01067375978606222,28,993.5111415,78,36.7173435,36.91998000000002,7
Llama-2-70b-hf,10,correct_first,Turkey,Ankara,Istanbul,2.926126126,139.015297833283,253.88890653198135,49,1.9718139,1.0,-0.4087426,3.3895198,425.71732690205,44,27.137669258626723,49,553.10315866854,49,119.25130463146003,47.469054870000015,49,385.95870492,37,0.070357296478213,73,958.2777914999999,78,129.52627900000002,10.751728,1
Llama-2-70b-hf,10,intuitive_first,Turkey,Ankara,Istanbul,2.926126126,147.61293189235082,253.32859991760526,49,1.9444419,1.0,-0.43979865,3.18690585,411.09676012374,40,19.63500667982516,66,619.08466959715,49,90.23996236285,118.473013612,49,385.95870492,37,0.070357296478213,73,958.2777914999999,78,129.52627900000002,10.751728,1
Llama-2-70b-hf,11,correct_first,United Arab Emirates,Abu Dhabi,Dubai,1.9375,88.68087864000152,213.20172426349816,49,1.4049363,1.0,-0.27910283,4.83029557,397.47350632760003,45,31.71341923411415,50,426.913161404045,49,236.15928129595503,44.889998932999994,49,385.95866230999997,37,0.05213569512364109,76,912.156606,78,147.23439550000003,7.870117499999999,5
Llama-2-70b-hf,11,intuitive_first,United Arab Emirates,Abu Dhabi,Dubai,1.9375,88.33641665390428,210.22818007077547,73,1.2094679,1.0,-0.2296274,5.2105856,381.31291160135004,45,31.246133273498327,50,428.64834379673,49,245.10273460327,50.18541130199999,49,385.95866230999997,37,0.05213569512364109,76,912.156606,78,147.23439550000003,7.870117499999999,5
Llama-2-70b-hf,12,correct_first,Alabama,Montgomery,Birmingham,1.010416667,83.53185054068993,171.25547854016702,55,1.7831402,1.0,-0.3550793,3.4047602,423.00833308100005,40,29.04237956794511,51,536.816378812,47,349.364690588,3.4542090000000005,55,385.95870492,37,0.00816340485416336,77,1043.8709534999998,78,14.5842595,61.028396500000014,17
Llama-2-70b-hf,12,intuitive_first,Alabama,Montgomery,Birmingham,1.010416667,78.09073120464429,177.61158782432,55,1.4654005,1.0,-0.25803748,3.9468632199999996,413.883562277,44,29.362235609894967,51,526.3997428742,39,365.2789599258,3.914679000000003,55,385.95870492,37,0.00816340485416336,77,1043.8709534999998,78,14.5842595,61.028396500000014,17
Llama-2-70b-hf,13,correct_first,Alaska,Juneau,Anchorage,9.099678457,120.55652846744258,184.7505941347144,69,2.3677132,1.0,-0.61633366,2.82343774,436.13567328449994,40,28.061152799491662,51,645.607707180014,51,175.372739519986,52.756975100000005,69,385.95870492,37,0.01520856886492683,70,988.5134065,78,28.33031,58.56592500000001,10
Llama-2-70b-hf,13,intuitive_first,Alaska,Juneau,Anchorage,9.099678457,121.38914743112728,152.75889688647027,69,2.676516,1.0,-0.9201025,2.2327357,471.212700587,40,17.600076221981087,66,671.2486741536,51,105.2756947464,52.18978150000001,69,385.95870492,37,0.01520856886492683,70,988.5134065,78,28.33031,58.56592500000001,10
Llama-2-70b-hf,14,correct_first,California,Sacramento,Los Angeles,7.210626186,90.17170790263604,244.44183696836873,49,1.8529493,1.0,-0.3429696,4.035219,388.6891576025,40,35.64405457368581,44,508.805698105829,43,370.68564489417093,34.65526200000001,49,385.95870492,37,0.013942078525881937,77,975.0527205000001,78,56.81882749999998,13.932694500000002,6
Llama-2-70b-hf,14,intuitive_first,California,Sacramento,Los Angeles,7.210626186,93.27154830374043,231.5535640634717,49,1.4101402,1.0,-0.24464963,4.202746370000001,355.52730507802005,37,36.185753925433325,43,516.976747645012,39,382.2472558549881,47.31852349999999,49,385.95870492,37,0.013942078525881937,77,975.0527205000001,78,56.81882749999998,13.932694500000002,6
Llama-2-70b-hf,15,correct_first,Connecticut,Hartford,Bridgeport,1.243697479,46.43296846118796,207.5140099387439,51,2.4751086,1.0,-0.5980836,5.7903354,383.05994738184,40,35.429678956474746,44,531.9474996644606,39,379.14898583553946,79.11209550000001,39,385.95870492,37,0.10794200719494344,7,860.2978325,78,194.067828,0.5535430000000012,4
Llama-2-70b-hf,15,intuitive_first,Connecticut,Hartford,Bridgeport,1.243697479,61.57958298705411,217.88985460529832,51,2.1332383,1.0,-0.4479274,5.5983029,393.58792473001,45,36.1849555570613,43,529.537505852714,39,359.05238404728595,89.2442575,39,385.95870492,37,0.10794200719494344,7,860.2978325,78,194.067828,0.5535430000000012,4
Llama-2-70b-hf,16,correct_first,Delaware,Dover,Wilmington,1.791563275,136.50017814724404,216.92410627037935,75,2.4598851,1.0,-0.7887628,2.3161459000000004,430.68420609360004,40,15.354763900438902,66,748.9679154333,51,51.3133041667,196.38667671000002,75,385.95870492,37,0.04933557400261465,76,1007.5186590000001,78,27.594187999999995,53.95302149999999,1
Llama-2-70b-hf,16,intuitive_first,Delaware,Dover,Wilmington,1.791563275,160.70696173933754,218.96944439266454,75,2.4879005,1.0,-0.9025169,1.6397619,422.170028773,40,14.49682371491117,67,764.9732525228999,51,31.406651277099996,232.74773875999998,75,385.95870492,37,0.04933557400261465,76,1007.5186590000001,78,27.594187999999995,53.95302149999999,1
Llama-2-70b-hf,17,correct_first,Florida,Tallahassee,Jacksonville,4.917073171,123.106301685149,227.47524424755548,74,1.7301586,1.0,-0.3140037,3.3969449999999997,466.4948209035,40,18.843178702806668,63,682.96418228584,41,67.20612231416,208.94735555000005,41,385.95870492,37,0.13330560906710096,76,995.4363686,78,50.14493190000001,81.79035750000001,76
Llama-2-70b-hf,17,intuitive_first,Florida,Tallahassee,Jacksonville,4.917073171,120.01387571548783,227.73741692220804,74,1.3431381,1.0,-0.22548988,3.91192742,441.41078233970006,38,18.367514355822316,63,702.19232788574,41,72.49793151426,223.75476305999993,74,385.95870492,37,0.13330560906710096,76,995.4363686,78,50.14493190000001,81.79035750000001,76
Llama-2-70b-hf,18,correct_first,Illinois,Springfield,Chicago,23.53153153,83.32646892155454,252.6574122823,63,1.3423387,1.0,-0.23173869,3.9842793100000002,418.41484409,49,33.43955018199456,47,462.62358189526003,43,343.5262538047399,14.295119200000004,50,385.95870492,37,0.027648753547481947,4,921.6199225,78,144.375696,0.02531250000000007,4
Llama-2-70b-hf,18,intuitive_first,Illinois,Springfield,Chicago,23.53153153,80.16686399357526,258.8250548731219,63,1.2910693,1.0,-0.22348852,4.41065578,405.4367742533,40,34.872582674969365,45,460.8697416539,43,351.74771584610005,15.838366999999998,50,385.95870492,37,0.027648753547481947,4,921.6199225,78,144.375696,0.02531250000000007,4
Llama-2-70b-hf,19,correct_first,Kansas,Topeka,Wichita,3.16,93.11867459825253,214.21184846993944,70,1.9019966,1.0,-0.36955655,4.200463149999999,420.469580578,42,21.715933144717873,61,694.2954199251,55,252.1407519749,48.71114,70,385.95870492,37,0.007153344950580653,76,1051.8596385,78,42.07894800000001,17.710226500000005,11
Llama-2-70b-hf,19,intuitive_first,Kansas,Topeka,Wichita,3.16,86.73426829994835,215.4231025820244,70,1.4707373,1.0,-0.25468653,4.90543047,404.2674640975,41,21.752898708514763,61,700.7542794501201,55,273.41330304988,47.90562,70,385.95870492,37,0.007153344950580653,76,1051.8596385,78,42.07894800000001,17.710226500000005,11
Llama-2-70b-hf,20,correct_first,Kentucky,Frankfort,Louisville,21.95729537,135.7638415908234,265.4702170218141,70,1.7404001,1.0,-0.3403237,3.1576919,404.672156783,45,34.18319669845917,45,547.1510894915,43,149.2079258085,97.91913219999998,70,385.95870492,37,0.005298924502547066,33,1046.7660234999998,78,33.1295675,11.27192300000001,12
Llama-2-70b-hf,20,intuitive_first,Kentucky,Frankfort,Louisville,21.95729537,136.5881303803774,259.7792289247966,70,1.8004856,1.0,-0.3796197,3.2427739,407.530594655,40,33.698255862242185,45,558.3150844008999,43,134.62560869909998,106.5521105,70,385.95870492,37,0.005298924502547066,33,1046.7660234999998,78,33.1295675,11.27192300000001,12
Llama-2-70b-hf,21,correct_first,Louisiana,Baton Rouge,New Orleans,1.63255814,87.68981342284935,226.69352674305756,49,2.4218836,1.0,-0.6434849,3.0341490999999996,394.2552955904,40,32.50997105654844,48,448.98318976123994,43,468.83261693875994,0.17001499999999936,49,385.95870492,37,0.004867820300959937,30,1059.446152,78,33.722438999999994,74.184379,6
Llama-2-70b-hf,21,intuitive_first,Louisiana,Baton Rouge,New Orleans,1.63255814,71.87266874988046,240.93993524656008,49,1.6301551,1.0,-0.30859545,3.83153255,405.79535956787004,48,36.83821963525137,43,418.3047044641311,39,518.7171488358692,0.14791199999999982,49,385.95870492,37,0.004867820300959937,30,1059.446152,78,33.722438999999994,74.184379,6
Llama-2-70b-hf,22,correct_first,Maine,Augusta,Portland,3.619791667,109.27319938492505,200.57714163853575,71,2.3272028,1.0,-0.64602256,3.21485524,459.56563321199997,40,21.710709464212357,60,608.2053696349,51,153.27011226509995,27.0776858,71,385.95870492,37,0.006650269392488093,73,1065.3122804999998,78,9.062326499999998,144.67434849999998,27
Llama-2-70b-hf,22,intuitive_first,Maine,Augusta,Portland,3.619791667,98.18330349644378,182.2589412903834,71,2.1476078,1.0,-0.52536684,3.6538381599999994,463.27700607099996,40,17.688228931863357,65,627.5560812644,43,144.5909286356,48.2254506,71,385.95870492,37,0.006650269392488093,73,1065.3122804999998,78,9.062326499999998,144.67434849999998,27
Llama-2-70b-hf,23,correct_first,Maryland,Annapolis,Baltimore,13.72208437,100.10207032181835,253.05699900347753,68,1.667994,1.0,-0.32531333,3.8544506699999994,404.23449944389995,40,26.95347928386936,55,628.02075547961,49,151.42978591039,176.93419532000007,68,385.95870492,37,0.009927433192583502,76,1009.1821669999999,78,114.27140550000001,1.214052999999998,37
Llama-2-70b-hf,23,intuitive_first,Maryland,Annapolis,Baltimore,13.72208437,103.10485521832128,251.44175418806228,68,1.5842615,1.0,-0.31096604,4.25013346,402.7779721976,41,25.77063591034861,57,636.92521405156,49,137.48121794844002,189.57653399900008,68,385.95870492,37,0.009927433192583502,76,1009.1821669999999,78,114.27140550000001,1.214052999999998,37
Llama-2-70b-hf,24,correct_first,Michigan,Lansing,Detroit,5.625,101.8967254303845,286.262237387467,66,1.9068179,1.0,-0.37781304,4.157107959999999,494.40515567153,66,20.172166725864255,61,632.4269943971631,41,160.05622030283698,84.06982167,66,385.95870492,37,0.06324494430366343,76,950.6860875,78,200.404842,0.2928040000000003,1
Llama-2-70b-hf,24,intuitive_first,Michigan,Lansing,Detroit,5.625,114.74823352408015,285.43736384331714,66,1.702108,1.0,-0.33193207,4.06504253,465.830805163214,66,17.29051520613464,66,654.5979995150681,58,147.328058284932,132.35110469,66,385.95870492,37,0.06324494430366343,76,950.6860875,78,200.404842,0.2928040000000003,1
Llama-2-70b-hf,25,correct_first,Minnesota,St. Paul,Minneapolis,1.408026756,140.19700775266838,202.8449208634829,69,2.8489919,1.0,-0.9876482,3.4267834000000006,422.91621601500003,40,13.48092908314105,69,693.7548035175,54,57.741053982500006,211.279453955,69,385.95870492,37,0.01922321069667698,76,1020.8548250000001,78,23.867486,51.00014699999999,6
Llama-2-70b-hf,25,intuitive_first,Minnesota,St. Paul,Minneapolis,1.408026756,166.3479395502187,175.39567737186766,69,3.017901,1.0,-1.401968,2.1379223,406.26017890500003,40,10.219942509705177,72,741.513410068,69,29.605987832000004,252.30976599500002,69,385.95870492,37,0.01922321069667698,76,1020.8548250000001,78,23.867486,51.00014699999999,6
Llama-2-70b-hf,26,correct_first,Montana,Helena,Billings,3.426183844,52.19524748357797,293.76182966023083,64,1.9772769,1.0,-0.37395748,5.24813092,399.64726690690003,40,29.620676672354133,50,523.71510338301,43,395.7768346169901,9.225890499999998,64,385.95870492,37,0.005011134728619576,2,1079.2908695,78,45.087114,35.8765425,26
Llama-2-70b-hf,26,intuitive_first,Montana,Helena,Billings,3.426183844,54.42953598502982,291.0585131477492,64,1.6134671,1.0,-0.28231773,6.1428452700000005,406.9541417084,44,29.363749110992686,50,526.87942942585,47,378.88830517414993,8.723661499999995,64,385.95870492,37,0.005011134728619576,2,1079.2908695,78,45.087114,35.8765425,26
Llama-2-70b-hf,27,correct_first,Nebraska,Lincoln,Omaha,1.606060606,77.10576817944109,208.05016868188955,53,1.4375682,1.0,-0.24799833,4.96641267,402.551571913,40,33.45118143180246,43,483.89207601860005,39,467.30867788140006,1.1481199999999987,39,385.95870492,37,0.011781614191199895,43,996.5976375,78,117.05424650000002,26.381583999999997,78
Llama-2-70b-hf,27,intuitive_first,Nebraska,Lincoln,Omaha,1.606060606,87.01368335042554,211.10806854890413,53,1.2698475,1.0,-0.21095881,4.68636049,387.50124137,41,33.96193139334828,45,480.22196964069997,39,467.0926058593,1.1299469999999996,39,385.95870492,37,0.011781614191199895,43,996.5976375,78,117.05424650000002,26.381583999999997,78
Llama-2-70b-hf,28,correct_first,Nevada,Carson City,Las Vegas,11.63194444,131.0560007728477,263.91977416082767,71,1.7829065,1.0,-0.3350718,3.4492941999999998,424.87118136690003,40,25.77790085925575,55,537.75828437957,49,127.96621092042997,62.21671404,55,385.95870492,37,0.014897768954035755,77,990.6019285,78,4.249085000000001,73.27766599999998,2
Llama-2-70b-hf,28,intuitive_first,Nevada,Carson City,Las Vegas,11.63194444,121.94122817790793,263.97167571435114,71,1.4768882,1.0,-0.2676448,3.7459116999999997,374.62515211199997,37,25.623562098097132,55,547.25387416747,39,127.85449723252998,60.93948749999999,71,385.95870492,37,0.014897768954035755,77,990.6019285,78,4.249085000000001,73.27766599999998,2
Llama-2-70b-hf,29,correct_first,New Hampshire,Concord,Manchester,2.561247216,134.05439396510164,246.59706246340951,64,2.4997032,1.0,-0.6772468,2.2492913999999997,423.2893646205,40,21.85629533615571,55,590.3564912752001,49,78.3801622048,101.72608129999999,55,385.95870492,37,0.010030343251447887,76,1015.46439,78,50.53227699999999,11.233802500000001,1
Llama-2-70b-hf,29,intuitive_first,New Hampshire,Concord,Manchester,2.561247216,142.93094281789655,239.50922631515414,64,2.5698411,1.0,-0.7166175,2.0511237,421.612343697,40,19.856697419152948,64,619.2529626214,55,52.2226962286,152.924719773,55,385.95870492,37,0.010030343251447887,76,1015.46439,78,50.53227699999999,11.233802500000001,1
Llama-2-70b-hf,30,correct_first,New Jersey,Trenton,Newark,3.407572383,54.76614309721439,234.5543732395229,67,2.47702,1.0,-0.5447546,4.5006637,447.43817270499994,40,29.083707286150478,51,594.00346139056,49,242.44221620944,43.6137664,49,385.95870492,37,0.010231615209036753,76,1003.2838320000001,78,71.45934050000001,55.7589605,0
Llama-2-70b-hf,30,intuitive_first,New Jersey,Trenton,Newark,3.407572383,57.302509230858675,214.20489823071486,67,2.6633325,1.0,-0.7112708,3.9411926000000004,459.7287049685,41,28.90665828064538,51,614.6089418242,49,206.0520269758,53.692491700000005,49,385.95870492,37,0.010231615209036753,76,1003.2838320000001,78,71.45934050000001,55.7589605,0
Llama-2-70b-hf,31,correct_first,New Mexico,Santa Fe,Albuquerque,6.182019978,71.78363089295482,202.70640969234435,49,1.5220608,1.0,-0.28412434,4.3418503600000005,398.35399415969994,40,33.52382005762611,47,436.41802022465,39,464.9374089753501,3.8292209999999987,39,385.95870492,37,0.11569512930444995,23,841.3031799999999,78,174.85892799999993,7.250382999999999,4
Llama-2-70b-hf,31,intuitive_first,New Mexico,Santa Fe,Albuquerque,6.182019978,55.07846310374961,178.53485857387113,39,1.4151444,1.0,-0.24405004,5.359456959999999,410.5685255464,40,33.32117435946601,48,428.9818133165,39,446.9076511834999,3.851810999999998,39,385.95870492,37,0.11569512930444995,23,841.3031799999999,78,174.85892799999993,7.250382999999999,4
Llama-2-70b-hf,32,correct_first,New York,Albany,New York,77.05825243,70.2849327188729,263.6382897316988,51,2.0427945,1.0,-0.40566146,3.6284009399999997,404.9136877683,46,36.22703593189662,43,460.46008421386,39,498.2538014861401,5.2044225,51,385.95870492,37,0.0010042076001513093,0,1175.3794125,78,16.2216795,172.61688000000004,0
Llama-2-70b-hf,32,intuitive_first,New York,Albany,New York,77.05825243,72.54550157161233,269.09340351786074,51,1.7486942,1.0,-0.3231501,4.102693599999999,376.7668246976,40,36.98667951466221,43,439.22370446333,39,557.2710573366701,6.319518,51,385.95870492,37,0.0010042076001513093,0,1175.3794125,78,16.2216795,172.61688000000004,0
Llama-2-70b-hf,33,correct_first,North Carolina,Raleigh,Charlotte,1.892712551,133.99944956584937,280.69899674455854,68,1.7060343,1.0,-0.3203512,4.5872258,428.9697017464,46,18.086388062943,63,696.671913117595,58,101.29786105240498,214.61209923000007,68,385.95870492,37,0.05765274056331248,76,994.3280185,78,39.0931055,79.87243300000002,1
